name,year,out,in,tot,tourn_type,tourn_year,hole,score,par,ob,water,side,rel_to_par
A19,12,46,53,99,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A20,9,49,43,92,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A21,12,42,45,87,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A22,11,45,49,94,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A23,11,46,53,99,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A24,10,50,47,97,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A25,10,45,47,92,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A26,12,50,47,97,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A27,12,41,44,85,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A28,12,53,45,98,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A29,9,47,47,94,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A30,9,45,46,91,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A31,11,44,44,88,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A32,12,43,53,96,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A33,10,50,54,104,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A34,11,49,46,95,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A35,11,55,54,109,sectionals,2011,16,7,4,FALSE,TRUE,back,3
A36,10,48,48,96,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A37,12,45,51,96,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A38,12,49,50,99,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A39,10,50,50,100,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A40,11,58,49,107,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A41,12,48,45,93,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A42,12,41,39,80,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A43,12,45,46,91,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A44,11,45,48,93,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A45,12,43,47,90,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A46,12,53,51,104,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A47,12,40,47,87,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A48,12,41,42,83,sectionals,2011,16,3,4,FALSE,TRUE,back,-1
A49,12,50,44,94,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A50,11,46,47,93,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A51,12,53,49,102,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A52,11,61,50,111,sectionals,2011,16,6,4,FALSE,TRUE,back,2
A53,11,51,48,99,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A54,11,56,46,102,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A55,9,60,58,118,sectionals,2011,16,7,4,FALSE,TRUE,back,3
A56,12,34,41,75,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A57,11,44,59,103,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A58,10,47,48,95,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A59,10,48,50,98,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A60,12,50,57,107,sectionals,2011,16,7,4,FALSE,TRUE,back,3
A61,12,39,42,81,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A62,9,43,41,84,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A63,11,44,42,86,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A64,11,42,44,86,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A65,12,43,45,88,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A66,11,47,41,88,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A67,12,45,44,89,sectionals,2011,16,4,4,FALSE,TRUE,back,0
A68,11,46,45,91,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A69,11,47,48,95,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A70,11,45,51,96,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A71,11,49,54,103,sectionals,2011,16,5,4,FALSE,TRUE,back,1
A72,11,46,44,90,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A73,12,45,50,95,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A74,12,49,54,103,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A75,10,52,47,99,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A76,11,49,45,94,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A77,12,56,52,108,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A78,12,47,47,94,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A79,12,49,56,105,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A80,12,61,48,109,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A81,10,61,58,119,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A82,12,49,40,89,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A83,12,46,46,92,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A84,11,40,44,84,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A85,11,43,44,87,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A86,10,48,49,97,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A87,11,44,53,97,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A88,10,46,40,86,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A89,10,43,45,88,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A90,9,48,45,93,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A91,10,50,53,103,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A92,12,42,41,83,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A93,11,47,41,88,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A94,11,57,59,116,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A95,12,60,57,117,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A96,11,58,59,117,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A97,12,47,43,90,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A98,11,43,50,93,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A99,10,46,47,93,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A100,12,48,50,98,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A101,10,45,45,90,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A102,11,45,50,95,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A103,12,49,51,100,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A104,11,39,44,83,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A105,11,55,47,102,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A106,10,65,68,133,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A107,11,45,45,90,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A108,11,47,43,90,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A109,11,45,45,90,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A110,12,60,56,116,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A111,12,54,58,112,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A112,12,43,44,87,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A113,11,48,45,93,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A114,10,46,45,91,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A115,9,48,42,90,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A116,9,48,46,94,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A117,12,42,39,81,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A118,9,51,49,100,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A119,9,48,46,94,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A120,10,41,46,87,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A121,11,46,51,97,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A122,12,50,43,93,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A123,12,44,42,86,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A124,9,53,52,105,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A125,11,46,48,94,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A126,9,47,55,102,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A127,12,42,42,84,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A128,12,41,46,87,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A129,10,49,49,98,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A130,9,45,43,88,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A131,9,52,56,108,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A132,12,39,43,82,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A133,12,41,44,85,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A134,12,45,45,90,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A135,9,43,49,92,sectionals,2012,16,4,4,FALSE,TRUE,back,0
A136,12,48,46,94,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A137,12,47,47,94,sectionals,2012,16,8,4,FALSE,TRUE,back,4
A138,12,49,48,97,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A139,12,54,47,101,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A140,11,51,51,102,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A141,10,53,50,103,sectionals,2012,16,5,4,FALSE,TRUE,back,1
A142,10,53,53,106,sectionals,2012,16,6,4,FALSE,TRUE,back,2
A143,11,64,71,135,sectionals,2012,16,7,4,FALSE,TRUE,back,3
A144,12,39,39,78,regionals,2013,16,4,4,FALSE,TRUE,back,0
A145,12,43,44,87,regionals,2013,16,5,4,FALSE,TRUE,back,1
A146,12,41,44,85,regionals,2013,16,7,4,FALSE,TRUE,back,3
A147,10,51,55,106,regionals,2013,16,6,4,FALSE,TRUE,back,2
A148,9,49,54,103,regionals,2013,16,6,4,FALSE,TRUE,back,2
A149,11,49,55,104,regionals,2013,16,5,4,FALSE,TRUE,back,1
A150,9,55,55,110,regionals,2013,16,6,4,FALSE,TRUE,back,2
A151,11,49,52,101,regionals,2013,16,4,4,FALSE,TRUE,back,0
A152,10,51,54,105,regionals,2013,16,6,4,FALSE,TRUE,back,2
A153,10,58,61,119,regionals,2013,16,8,4,FALSE,TRUE,back,4
A154,12,34,37,71,regionals,2013,16,4,4,FALSE,TRUE,back,0
A155,11,38,43,81,regionals,2013,16,5,4,FALSE,TRUE,back,1
A156,12,43,44,87,regionals,2013,16,5,4,FALSE,TRUE,back,1
A157,11,42,41,83,regionals,2013,16,4,4,FALSE,TRUE,back,0
A158,11,43,47,90,regionals,2013,16,5,4,FALSE,TRUE,back,1
A159,10,43,49,92,regionals,2013,16,7,4,FALSE,TRUE,back,3
A160,12,48,50,98,regionals,2013,16,5,4,FALSE,TRUE,back,1
A161,9,41,43,84,regionals,2013,16,4,4,FALSE,TRUE,back,0
A162,10,52,47,99,regionals,2013,16,5,4,FALSE,TRUE,back,1
A163,11,55,63,118,regionals,2013,16,6,4,FALSE,TRUE,back,2
A164,9,45,45,90,regionals,2013,16,5,4,FALSE,TRUE,back,1
A165,12,43,50,93,regionals,2013,16,5,4,FALSE,TRUE,back,1
A166,10,47,49,96,regionals,2013,16,6,4,FALSE,TRUE,back,2
A167,11,50,52,102,regionals,2013,16,6,4,FALSE,TRUE,back,2
A168,12,49,55,104,regionals,2013,16,6,4,FALSE,TRUE,back,2
A169,12,45,46,91,regionals,2013,16,5,4,FALSE,TRUE,back,1
A170,11,43,51,94,regionals,2013,16,5,4,FALSE,TRUE,back,1
A171,11,43,40,83,regionals,2013,16,3,4,FALSE,TRUE,back,-1
A172,10,45,49,94,regionals,2013,16,6,4,FALSE,TRUE,back,2
A173,9,47,41,88,regionals,2013,16,4,4,FALSE,TRUE,back,0
A174,11,36,35,71,regionals,2013,16,4,4,FALSE,TRUE,back,0
A175,11,32,39,71,regionals,2013,16,5,4,FALSE,TRUE,back,1
A176,11,41,39,80,regionals,2013,16,6,4,FALSE,TRUE,back,2
A177,11,42,51,93,regionals,2013,16,6,4,FALSE,TRUE,back,2
A178,11,50,47,97,regionals,2013,16,4,4,FALSE,TRUE,back,0
A179,11,39,47,86,regionals,2013,16,5,4,FALSE,TRUE,back,1
A180,10,38,48,86,regionals,2013,16,5,4,FALSE,TRUE,back,1
A181,10,46,49,95,regionals,2013,16,4,4,FALSE,TRUE,back,0
A182,12,44,52,96,regionals,2013,16,5,4,FALSE,TRUE,back,1
A183,10,47,44,91,regionals,2013,16,4,4,FALSE,TRUE,back,0
A184,12,49,52,101,regionals,2013,16,5,4,FALSE,TRUE,back,1
A185,12,48,54,102,regionals,2013,16,6,4,FALSE,TRUE,back,2
A186,12,48,50,98,regionals,2013,16,6,4,FALSE,TRUE,back,2
A187,10,49,50,99,regionals,2013,16,5,4,FALSE,TRUE,back,1
A188,11,48,49,97,regionals,2013,16,6,4,FALSE,TRUE,back,2
A189,11,51,53,104,regionals,2013,16,6,4,FALSE,TRUE,back,2
A190,11,43,51,94,regionals,2013,16,5,4,FALSE,TRUE,back,1
A191,11,66,57,123,regionals,2013,16,8,4,FALSE,TRUE,back,4
A192,9,60,54,114,regionals,2013,16,5,4,FALSE,TRUE,back,1
A193,9,53,62,115,regionals,2013,16,7,4,FALSE,TRUE,back,3
A194,11,40,50,90,regionals,2014,16,6,4,FALSE,TRUE,back,2
A195,12,54,52,106,regionals,2014,16,6,4,FALSE,TRUE,back,2
A196,12,50,54,104,regionals,2014,16,8,4,FALSE,TRUE,back,4
A197,11,52,53,105,regionals,2014,16,5,4,FALSE,TRUE,back,1
A198,9,56,51,107,regionals,2014,16,6,4,FALSE,TRUE,back,2
A199,12,55,55,110,regionals,2014,16,5,4,FALSE,TRUE,back,1
A200,12,61,55,116,regionals,2014,16,7,4,FALSE,TRUE,back,3
A201,9,51,54,105,regionals,2014,16,7,4,FALSE,TRUE,back,3
A202,10,47,58,105,regionals,2014,16,6,4,FALSE,TRUE,back,2
A203,10,58,51,109,regionals,2014,16,5,4,FALSE,TRUE,back,1
A204,10,41,46,87,regionals,2014,16,5,4,FALSE,TRUE,back,1
A205,12,37,47,84,regionals,2014,16,6,4,FALSE,TRUE,back,2
A206,12,43,55,98,regionals,2014,16,5,4,FALSE,TRUE,back,1
A207,10,54,48,102,regionals,2014,16,4,4,FALSE,TRUE,back,0
A208,9,55,56,111,regionals,2014,16,6,4,FALSE,TRUE,back,2
A209,11,49,45,94,regionals,2014,16,6,4,FALSE,TRUE,back,2
A210,11,51,55,106,regionals,2014,16,5,4,FALSE,TRUE,back,1
A211,9,55,62,117,regionals,2014,16,7,4,FALSE,TRUE,back,3
A212,12,58,64,122,regionals,2014,16,6,4,FALSE,TRUE,back,2
A213,10,38,40,78,regionals,2014,16,5,4,FALSE,TRUE,back,1
A214,11,40,44,84,regionals,2014,16,5,4,FALSE,TRUE,back,1
A215,12,48,51,99,regionals,2014,16,6,4,FALSE,TRUE,back,2
A216,11,45,55,100,regionals,2014,16,6,4,FALSE,TRUE,back,2
A217,10,49,48,97,regionals,2014,16,7,4,FALSE,TRUE,back,3
A218,11,45,45,90,regionals,2014,16,4,4,FALSE,TRUE,back,0
A219,11,59,68,127,regionals,2014,16,7,4,FALSE,TRUE,back,3
A220,11,65,71,136,regionals,2014,16,7,4,FALSE,TRUE,back,3
A221,9,64,59,123,regionals,2014,16,7,4,FALSE,TRUE,back,3
A222,10,44,41,85,regionals,2014,16,4,4,FALSE,TRUE,back,0
A223,12,43,42,85,regionals,2014,16,6,4,FALSE,TRUE,back,2
A224,12,46,39,85,regionals,2014,16,5,4,FALSE,TRUE,back,1
A225,11,42,45,87,regionals,2014,16,6,4,FALSE,TRUE,back,2
A226,9,43,46,89,regionals,2014,16,5,4,FALSE,TRUE,back,1
A227,11,47,46,93,regionals,2014,16,5,4,FALSE,TRUE,back,1
A228,12,51,45,96,regionals,2014,16,3,4,FALSE,TRUE,back,-1
A229,11,46,59,105,regionals,2014,16,5,4,FALSE,TRUE,back,1
A230,12,43,45,88,regionals,2014,16,5,4,FALSE,TRUE,back,1
A231,12,42,44,86,regionals,2014,16,4,4,FALSE,TRUE,back,0
A232,11,41,42,83,regionals,2014,16,4,4,FALSE,TRUE,back,0
A233,12,56,50,106,regionals,2014,16,5,4,FALSE,TRUE,back,1
A234,10,51,52,103,regionals,2014,16,5,4,FALSE,TRUE,back,1
A235,11,67,70,137,regionals,2014,16,8,4,FALSE,TRUE,back,4
A236,12,55,59,114,regionals,2014,16,7,4,FALSE,TRUE,back,3
A237,12,37,40,77,regionals,2014,16,4,4,FALSE,TRUE,back,0
A238,10,39,43,82,regionals,2014,16,5,4,FALSE,TRUE,back,1
A239,11,57,59,116,regionals,2014,16,5,4,FALSE,TRUE,back,1
A240,9,48,47,95,regionals,2014,16,5,4,FALSE,TRUE,back,1
A241,11,55,66,121,regionals,2014,16,7,4,FALSE,TRUE,back,3
A242,12,44,44,88,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A243,12,44,49,93,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A244,12,51,50,101,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A245,9,58,65,123,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A246,11,59,62,121,sectionals,2015,16,7,4,FALSE,TRUE,back,3
A247,10,38,41,79,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A248,9,42,43,85,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A249,9,50,48,98,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A250,10,52,55,107,sectionals,2015,16,7,4,FALSE,TRUE,back,3
A251,9,58,51,109,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A252,11,54,55,109,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A253,11,47,49,96,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A254,11,51,56,107,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A255,10,53,48,101,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A256,12,50,56,106,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A257,12,41,41,82,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A258,12,49,49,98,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A259,12,46,49,95,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A260,11,50,56,106,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A261,12,52,48,100,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A262,11,38,43,81,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A263,12,43,49,92,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A264,12,40,45,85,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A265,11,47,49,96,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A266,9,49,46,95,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A267,12,54,50,104,sectionals,2015,16,7,4,FALSE,TRUE,back,3
A268,9,43,41,84,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A269,11,49,46,95,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A270,11,57,54,111,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A271,11,48,47,95,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A272,9,35,39,74,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A273,11,38,38,76,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A274,12,48,51,99,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A275,9,38,43,81,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A276,11,48,47,95,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A277,11,36,32,68,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A278,12,40,45,85,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A279,11,42,42,84,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A280,11,43,40,83,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A281,11,62,57,119,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A282,12,38,38,76,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A283,12,40,43,83,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A284,9,46,47,93,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A285,12,50,53,103,sectionals,2015,16,7,4,FALSE,TRUE,back,3
A286,12,48,54,102,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A287,12,39,38,77,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A288,11,43,42,85,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A289,11,41,45,86,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A290,12,45,49,94,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A291,10,44,37,81,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A292,10,41,44,85,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A293,12,45,49,94,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A294,11,51,45,96,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A295,10,46,49,95,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A296,12,42,42,84,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A297,10,56,49,105,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A298,12,44,41,85,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A299,12,54,50,104,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A300,11,54,53,107,sectionals,2015,16,7,4,FALSE,TRUE,back,3
A301,12,40,37,77,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A302,12,41,37,78,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A303,11,41,39,80,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A304,11,40,44,84,sectionals,2015,16,3,4,FALSE,TRUE,back,-1
A305,12,44,43,87,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A306,12,43,44,87,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A307,12,41,48,89,sectionals,2015,16,6,4,FALSE,TRUE,back,2
A308,11,41,49,90,sectionals,2015,16,4,4,FALSE,TRUE,back,0
A309,11,44,47,91,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A310,12,50,43,93,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A311,10,49,54,103,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A312,11,61,60,121,sectionals,2015,16,5,4,FALSE,TRUE,back,1
A313,12,39,41,80,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A314,9,43,41,84,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A315,9,47,50,97,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A316,11,64,52,116,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A317,12,57,59,116,sectionals,2016,16,7,4,FALSE,TRUE,back,3
A318,12,50,46,96,sectionals,2016,16,7,4,FALSE,TRUE,back,3
A319,10,42,43,85,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A320,11,47,44,91,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A321,9,53,47,100,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A322,10,49,56,105,sectionals,2016,16,7,4,FALSE,TRUE,back,3
A323,10,39,42,81,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A324,11,56,54,110,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A325,10,58,59,117,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A326,9,69,66,135,sectionals,2016,16,10,4,FALSE,TRUE,back,6
A327,9,47,49,96,sectionals,2016,16,7,4,FALSE,TRUE,back,3
A328,10,43,43,86,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A329,10,47,48,95,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A330,9,46,53,99,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A331,10,43,50,93,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A332,11,37,36,73,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A333,10,47,41,88,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A334,9,40,48,88,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A335,11,43,49,92,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A336,10,52,54,106,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A337,10,41,43,84,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A338,12,51,42,93,sectionals,2016,16,3,4,FALSE,TRUE,back,-1
A339,12,49,47,96,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A340,12,50,50,100,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A341,12,51,56,107,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A342,12,42,44,86,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A343,12,42,40,82,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A344,10,44,47,91,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A345,12,55,51,106,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A346,12,42,49,91,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A347,12,41,42,83,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A348,12,44,52,96,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A349,10,46,45,91,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A350,12,47,47,94,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A351,12,55,49,104,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A352,12,45,42,87,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A353,12,48,52,100,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A354,12,38,53,91,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A355,11,42,50,92,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A356,9,60,59,119,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A357,10,39,35,74,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A358,12,38,43,81,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A359,11,48,42,90,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A360,10,55,47,102,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A361,12,40,41,81,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A362,11,37,45,82,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A363,11,36,43,79,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A364,12,43,44,87,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A365,11,48,48,96,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A366,11,47,52,99,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A367,10,53,48,101,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A368,9,47,48,95,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A369,11,49,53,102,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A370,11,50,55,105,sectionals,2016,16,6,4,FALSE,TRUE,back,2
A371,11,66,61,127,sectionals,2016,16,8,4,FALSE,TRUE,back,4
A372,11,42,39,81,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A373,12,39,45,84,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A374,11,43,42,85,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A375,12,45,42,87,sectionals,2016,16,4,4,FALSE,TRUE,back,0
A376,11,45,45,90,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A377,12,42,48,90,sectionals,2016,16,5,4,FALSE,TRUE,back,1
A378,11,49,43,92,sectionals,2016,16,5,4,FALSE,TRUE,back,1
