RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:APP,MEASURED ROUNDS,year,measure
46,45,Kevin Kisner,105,0.334,25.725,77,2017,sg_app_green
47,46,Harold Varner III,101,0.33,28.418,86,2017,sg_app_green
48,47,Rory McIlroy,51,0.322,11.596,36,2017,sg_app_green
49,48,Scott Piercy,70,0.311,15.219,49,2017,sg_app_green
50,T49,Ollie Schniederjans,92,0.309,25.006,81,2017,sg_app_green
51,52,Danny Lee,93,0.304,23.083,76,2017,sg_app_green
52,53,Lucas Glover,93,0.301,25.903,86,2017,sg_app_green
53,54,Ben Martin,86,0.297,20.77,70,2017,sg_app_green
54,38,Kevin Chappell,95,0.294,21.165,72,2017,sg_app_green
55,56,Patton Kizzire,84,0.29,20.882,72,2017,sg_app_green
56,58,Emiliano Grillo,90,0.281,18.529,66,2017,sg_app_green
57,60,Cameron Percy,71,0.266,14.618,55,2017,sg_app_green
58,61,Aaron Baddeley,61,0.256,11.783,46,2017,sg_app_green
59,57,Matt Kuchar,95,0.253,19.489,77,2017,sg_app_green
60,62,Sung Kang,104,0.251,20.62,82,2017,sg_app_green
61,65,Ricky Barnes,100,0.238,18.294,77,2017,sg_app_green
T62,T66,Brad Fritsch,56,0.235,9.874,42,2017,sg_app_green
T62,T66,Tom Hoge,54,0.235,9.165,39,2017,sg_app_green
64,68,Shane Lowry,52,0.231,8.764,38,2017,sg_app_green
65,69,Charles Howell III,86,0.223,15.142,68,2017,sg_app_green
66,51,Pat Perez,93,0.222,16.23,73,2017,sg_app_green
67,70,Louis Oosthuizen,69,0.215,10.973,51,2017,sg_app_green
T68,T71,Seamus Power,86,0.202,13.758,68,2017,sg_app_green
T68,T71,Hudson Swafford,94,0.202,15.327,76,2017,sg_app_green
70,73,Kevin Streelman,90,0.197,15.358,78,2017,sg_app_green
71,81,Russell Henley,99,0.196,16.868,86,2017,sg_app_green
T72,74,Jamie Lovemark,98,0.183,14.656,80,2017,sg_app_green
T72,64,Adam Hadwin,98,0.183,14.454,79,2017,sg_app_green
74,75,Russell Knox,75,0.181,9.796,54,2017,sg_app_green
T75,T76,Chris Stroud,67,0.173,8.302,48,2017,sg_app_green
T75,T76,Branden Grace,70,0.173,8.146,47,2017,sg_app_green
77,63,Jhonattan Vegas,95,0.172,12.191,71,2017,sg_app_green
78,78,Brian Stuard,93,0.171,11.782,69,2017,sg_app_green
79,79,Kelly Kraft,75,0.159,10.354,65,2017,sg_app_green
80,80,Michael Kim,94,0.158,13.252,84,2017,sg_app_green
81,82,Cameron Smith,86,0.149,10.589,71,2017,sg_app_green
82,83,Rory Sabbatini,71,0.146,7.743,53,2017,sg_app_green
83,84,Jim Herman,77,0.143,9.439,66,2017,sg_app_green
T84,T85,Martin Laird,83,0.139,9.984,72,2017,sg_app_green
T84,T85,Keegan Bradley,104,0.139,12.683,91,2017,sg_app_green
86,87,Harris English,84,0.138,9.929,72,2017,sg_app_green
87,88,Vaughn Taylor,90,0.135,10.289,76,2017,sg_app_green
88,89,Ryan Armour,63,0.121,5.924,49,2017,sg_app_green
89,90,Sean O'Hair,84,0.118,8.285,70,2017,sg_app_green
90,91,Camilo Villegas,76,0.107,6.616,62,2017,sg_app_green
T91,T92,Chris Kirk,89,0.101,7.092,70,2017,sg_app_green
T91,T92,Mark Hubbard,81,0.101,6.163,61,2017,sg_app_green
93,94,Roberto Castro,70,0.099,5.355,54,2017,sg_app_green
94,96,Cameron Tringale,89,0.089,5.789,65,2017,sg_app_green
95,97,Tyrone Van Aswegen,105,0.084,6.726,80,2017,sg_app_green
96,98,Jason Kokrak,95,0.077,6.368,83,2017,sg_app_green
97,95,Brooks Koepka,88,0.058,3.911,67,2017,sg_app_green
98,99,David Lingmerth,79,0.054,3.755,69,2017,sg_app_green
T99,T100,J.T. Poston,95,0.053,3.876,73,2017,sg_app_green
T99,T100,Nick Taylor,97,0.053,4.429,83,2017,sg_app_green
101,102,J.J. Henry,92,0.05,3.768,75,2017,sg_app_green
102,103,Martin Flores,88,0.047,3.145,67,2017,sg_app_green
103,104,Seung-Yul Noh,91,0.044,3.302,75,2017,sg_app_green
104,105,J.B. Holmes,83,0.039,2.353,61,2017,sg_app_green
105,106,Billy Horschel,88,0.02,1.577,80,2017,sg_app_green
T106,T107,David Hearn,93,0.016,1.137,71,2017,sg_app_green
T106,T107,James Hahn,96,0.016,1.303,81,2017,sg_app_green
108,T109,Xander Schauffele,96,0.011,0.85,74,2017,sg_app_green
109,T109,Retief Goosen,52,0.009,0.355,41,2017,sg_app_green
110,113,Jason Day,71,-0.004,-0.236,55,2017,sg_app_green
111,111,Brian Gay,82,-0.006,-0.415,69,2017,sg_app_green
112,112,Zach Johnson,81,-0.007,-0.457,68,2017,sg_app_green
113,114,Troy Merritt,82,-0.018,-1.279,70,2017,sg_app_green
T114,T115,John Huh,92,-0.02,-1.493,76,2017,sg_app_green
T114,T115,Bryson DeChambeau,91,-0.02,-1.476,73,2017,sg_app_green
116,117,Ben Crane,86,-0.024,-1.634,69,2017,sg_app_green
T117,T118,Ryan Blaum,100,-0.032,-2.584,82,2017,sg_app_green
T117,T118,Grayson Murray,94,-0.032,-2.728,85,2017,sg_app_green
119,121,Graeme McDowell,56,-0.036,-1.788,50,2017,sg_app_green
120,T118,Patrick Reed,107,-0.049,-4.154,84,2017,sg_app_green
121,122,Smylie Kaufman,76,-0.059,-3.726,63,2017,sg_app_green
122,123,Ryan Brehm,83,-0.06,-3.925,65,2017,sg_app_green
123,124,Daniel Summerhays,100,-0.062,-5.085,82,2017,sg_app_green
124,125,Robert Streb,98,-0.072,-6.011,84,2017,sg_app_green
125,126,Sebastián Muñoz,51,-0.077,-3.009,39,2017,sg_app_green
126,127,Luke Donald,50,-0.078,-3.357,43,2017,sg_app_green
127,128,Johnson Wagner,71,-0.088,-5.016,57,2017,sg_app_green
128,129,Andres Gonzales,73,-0.089,-5.092,57,2017,sg_app_green
129,130,Søren Kjeldsen,58,-0.09,-3.052,34,2017,sg_app_green
130,131,C.T. Pan,88,-0.092,-6.972,76,2017,sg_app_green
131,133,Brett Stegmaier,78,-0.117,-6.779,58,2017,sg_app_green
132,134,Shawn Stefani,72,-0.119,-7.132,60,2017,sg_app_green
133,135,J.J. Spaun,92,-0.122,-8.757,72,2017,sg_app_green
T134,T136,Richy Werenski,81,-0.123,-7.512,61,2017,sg_app_green
T134,T136,Blayne Barber,77,-0.123,-8.266,67,2017,sg_app_green
T136,T138,Sam Saunders,76,-0.136,-8.289,61,2017,sg_app_green
T136,T138,Derek Fathauer,81,-0.136,-8.689,64,2017,sg_app_green
T138,T140,Matt Every,76,-0.141,-8.629,61,2017,sg_app_green
T138,T140,Zac Blair,105,-0.141,-11.42,81,2017,sg_app_green
140,142,Anirban Lahiri,72,-0.143,-8.441,59,2017,sg_app_green
141,143,Whee Kim,74,-0.148,-9.205,62,2017,sg_app_green
142,144,Kevin Tway,96,-0.168,-12.425,74,2017,sg_app_green
143,145,Rafa Cabrera Bello,63,-0.171,-7.849,46,2017,sg_app_green
144,146,Bubba Watson,71,-0.175,-9.251,53,2017,sg_app_green
145,147,William McGirt,89,-0.193,-13.871,72,2017,sg_app_green
T146,T148,Spencer Levin,89,-0.195,-13.089,67,2017,sg_app_green
T146,T148,Trey Mullinax,88,-0.195,-13.648,70,2017,sg_app_green
148,132,Brian Harman,104,-0.198,-16.989,86,2017,sg_app_green
149,150,Alex Cejka,85,-0.2,-12.396,62,2017,sg_app_green
150,T151,Steven Alker,69,-0.212,-10.816,51,2017,sg_app_green
151,153,Jonathan Randolph,68,-0.221,-11.25,51,2017,sg_app_green
152,154,Scott Brown,95,-0.225,-17.571,78,2017,sg_app_green
153,155,Rod Pampling,71,-0.231,-15.253,66,2017,sg_app_green
154,156,Mark Anderson,54,-0.241,-10.126,42,2017,sg_app_green
155,157,Jason Bohn,75,-0.246,-15.28,62,2017,sg_app_green
156,158,Chad Collins,66,-0.254,-13.7,54,2017,sg_app_green
157,159,Ken Duke,77,-0.256,-15.383,60,2017,sg_app_green
158,160,Julián Etulain,68,-0.292,-14.891,51,2017,sg_app_green
159,161,Tim Wilkinson,64,-0.31,-14.261,46,2017,sg_app_green
160,162,Gonzalo Fernandez-Castaño,63,-0.312,-13.706,44,2017,sg_app_green
161,163,Brett Drewitt,57,-0.314,-13.521,43,2017,sg_app_green
162,165,Geoff Ogilvy,80,-0.327,-21.894,67,2017,sg_app_green
163,166,Ryo Ishikawa,56,-0.328,-14.094,43,2017,sg_app_green
164,167,Kyle Reifers,96,-0.337,-24.929,74,2017,sg_app_green
165,168,Dominic Bozzelli,69,-0.342,-18.829,55,2017,sg_app_green
166,169,Tag Ridings,67,-0.356,-17.81,50,2017,sg_app_green
167,170,Michael Thompson,60,-0.373,-16.424,44,2017,sg_app_green
168,171,Carl Pettersson,63,-0.385,-20.02,52,2017,sg_app_green
169,172,Brandon Hagy,85,-0.393,-27.121,69,2017,sg_app_green
170,173,Mackenzie Hughes,106,-0.404,-38.78,96,2017,sg_app_green
171,174,Morgan Hoffmann,92,-0.419,-34.349,82,2017,sg_app_green
172,175,Andrew Loupe,55,-0.424,-19.944,47,2017,sg_app_green
173,176,Fabián Gómez,61,-0.429,-21.889,51,2017,sg_app_green
174,177,Bryce Molder,74,-0.431,-27.609,64,2017,sg_app_green
175,178,Si Woo Kim,80,-0.447,-26.814,60,2017,sg_app_green
176,179,Matt Jones,64,-0.468,-23.89,51,2017,sg_app_green
177,180,Ernie Els,52,-0.504,-18.638,37,2017,sg_app_green
178,181,K.J. Choi,72,-0.511,-27.593,54,2017,sg_app_green
T179,T182,Greg Chalmers,75,-0.529,-35.969,68,2017,sg_app_green
T179,T182,Patrick Rodgers,76,-0.529,-34.91,66,2017,sg_app_green
181,184,Peter Malnati,91,-0.563,-41.099,73,2017,sg_app_green
T182,T185,Nicholas Lindheim,58,-0.578,-25.427,44,2017,sg_app_green
T182,T185,Rick Lamb,54,-0.578,-21.974,38,2017,sg_app_green
184,187,Cody Gribble,79,-0.586,-41.004,70,2017,sg_app_green
185,188,Jonas Blixt,74,-0.614,-36.232,59,2017,sg_app_green
186,190,Brian Campbell,55,-0.75,-30.749,41,2017,sg_app_green
187,191,Hunter Mahan,73,-0.886,-52.275,59,2017,sg_app_green
188,192,Steve Wheatcroft,51,-0.953,-38.138,40,2017,sg_app_green
189,193,Miguel Angel Carballo,63,-1.035,-44.522,43,2017,sg_app_green
190,194,Steven Bowditch,59,-1.26,-56.714,45,2017,sg_app_green
