RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,%,GREENS HIT,# HOLES,RELATIVE/PAR,year,measure
141,141,Dudley Hart,83,63.79,953,1494,-0.25,2006,gir_pct
142,142,Tommy Armour III,65,63.76,746,1170,-0.28,2006,gir_pct
143,143,Ernie Els,69,63.72,734,1152,-0.29,2006,gir_pct
144,144,Shigeki Maruyama,94,63.59,1053,1656,-0.28,2006,gir_pct
145,145,Corey Pavin,74,63.57,801,1260,-0.2,2006,gir_pct
146,146,Robert Damron,91,63.55,1041,1638,-0.24,2006,gir_pct
147,147,Stuart Appleby,83,63.53,892,1404,-0.3,2006,gir_pct
148,148,Daniel Chopra,110,63.5,1223,1926,-0.34,2006,gir_pct
149,149,Justin Leonard,83,63.36,901,1422,-0.25,2006,gir_pct
150,150,Ryan Moore,68,63.25,740,1170,-0.28,2006,gir_pct
151,151,Ian Leggatt,80,63.23,865,1368,-0.25,2006,gir_pct
152,152,David Howell,52,63.21,512,810,-0.29,2006,gir_pct
T153,T153,Brian Gay,107,63.19,1217,1926,-0.3,2006,gir_pct
T153,T153,Jason Schultz,77,63.19,853,1350,-0.24,2006,gir_pct
T155,T155,Peter Lonard,77,63.16,864,1368,-0.2,2006,gir_pct
T155,T155,Mike Sposa,68,63.16,739,1170,-0.21,2006,gir_pct
157,157,Lee Janzen,79,63.08,897,1422,-0.26,2006,gir_pct
T158,T158,Jason Gore,86,63.03,953,1512,-0.26,2006,gir_pct
T158,T158,Nathan Green,108,63.03,1180,1872,-0.28,2006,gir_pct
160,160,Geoff Ogilvy,76,62.94,793,1260,-0.29,2006,gir_pct
T161,T161,Mark Brooks,90,62.92,1008,1602,-0.21,2006,gir_pct
T161,T161,D.A. Points,82,62.92,906,1440,-0.27,2006,gir_pct
163,163,Steve Jones,83,62.8,927,1476,-0.22,2006,gir_pct
164,164,Greg Kraft,79,62.74,847,1350,-0.24,2006,gir_pct
165,165,Jon Mills,68,62.71,745,1188,-0.22,2006,gir_pct
166,166,Michael Allen,84,62.7,948,1512,-0.3,2006,gir_pct
T167,T167,Woody Austin,107,62.67,1207,1926,-0.26,2006,gir_pct
T167,T167,J.L. Lewis,57,62.67,643,1026,-0.22,2006,gir_pct
169,169,Tim Herron,82,62.62,913,1458,-0.24,2006,gir_pct
170,170,Danny Ellis,68,62.59,721,1152,-0.26,2006,gir_pct
171,171,John Huston,74,62.58,811,1296,-0.26,2006,gir_pct
172,172,Rod Pampling,89,62.5,945,1512,-0.29,2006,gir_pct
173,173,Chris Riley,86,62.47,922,1476,-0.27,2006,gir_pct
174,174,Paul Azinger,87,62.39,977,1566,-0.26,2006,gir_pct
175,175,Carl Pettersson,95,62.31,1043,1674,-0.26,2006,gir_pct
176,176,Todd Fischer,101,62.23,1109,1782,-0.27,2006,gir_pct
177,177,Mark Calcavecchia,94,62.07,1039,1674,-0.25,2006,gir_pct
178,178,Ben Crane,85,62.01,893,1440,-0.31,2006,gir_pct
179,179,Jimmy Walker,60,61.97,647,1044,-0.27,2006,gir_pct
180,180,Vance Veazey,59,61.58,654,1062,-0.29,2006,gir_pct
181,181,James Driscoll,80,61.32,883,1440,-0.23,2006,gir_pct
182,182,Tim Petrovic,95,61.29,1004,1638,-0.24,2006,gir_pct
183,183,Tag Ridings,103,61.22,1102,1800,-0.29,2006,gir_pct
184,184,John Daly,51,60.88,537,882,-0.27,2006,gir_pct
185,185,Doug Barron,74,60.43,794,1314,-0.24,2006,gir_pct
186,186,Ryan Hietala,61,60.08,638,1062,-0.23,2006,gir_pct
187,187,David Duval,71,60.06,746,1242,-0.29,2006,gir_pct
188,188,"John Engler, Jr.",69,59.78,721,1206,-0.21,2006,gir_pct
189,189,Mark O'Meara,52,59.44,535,900,-0.23,2006,gir_pct
190,190,Alex Aragon,63,59.11,649,1098,-0.26,2006,gir_pct
191,191,Greg Chalmers,71,59.04,712,1206,-0.26,2006,gir_pct
192,192,Len Mattiace,59,58.85,625,1062,-0.25,2006,gir_pct
193,193,Aaron Baddeley,78,58.26,797,1368,-0.3,2006,gir_pct
194,194,Brad Faxon,78,58.05,815,1404,-0.25,2006,gir_pct
195,195,Hidemichi Tanaka,74,57.91,761,1314,-0.2,2006,gir_pct
196,196,Todd Hamilton,72,56.87,737,1296,-0.24,2006,gir_pct
1,1,Tiger Woods,63,71.02,767,1080,-0.32,2007,gir_pct
2,2,John Senden,97,70.33,1228,1746,-0.22,2007,gir_pct
3,3,Jeff Gove,103,70.17,1301,1854,-0.22,2007,gir_pct
4,4,Cameron Beckman,96,69.87,1157,1656,-0.24,2007,gir_pct
5,5,Tommy Armour III,81,69.84,968,1386,-0.24,2007,gir_pct
T6,T6,Alex Cejka,80,69.44,975,1404,-0.25,2007,gir_pct
T6,T6,Jim Furyk,84,69.44,1025,1476,-0.24,2007,gir_pct
8,8,Briny Baird,115,69.27,1384,1998,-0.24,2007,gir_pct
9,9,John Merrick,92,69.13,1095,1584,-0.22,2007,gir_pct
10,10,Jeff Overton,60,68.87,719,1044,-0.26,2007,gir_pct
11,11,Mathew Goggin,97,68.84,1202,1746,-0.22,2007,gir_pct
12,12,Joe Durant,88,68.52,1073,1566,-0.19,2007,gir_pct
13,13,Stephen Leaney,82,68.43,1010,1476,-0.22,2007,gir_pct
14,14,Charles Warren,101,68.37,1243,1818,-0.26,2007,gir_pct
15,15,Robert Allenby,90,68.29,1094,1602,-0.24,2007,gir_pct
16,16,Tom Lehman,62,68.19,761,1116,-0.22,2007,gir_pct
17,17,Greg Owen,81,68.14,969,1422,-0.22,2007,gir_pct
18,18,Billy Mayfair,98,68.08,1201,1764,-0.23,2007,gir_pct
19,19,Johnson Wagner,97,67.75,1183,1746,-0.24,2007,gir_pct
20,20,Kenny Perry,83,67.54,1009,1494,-0.22,2007,gir_pct
21,21,Ted Purdy,102,67.23,1186,1764,-0.22,2007,gir_pct
22,22,Craig Barlow,52,67.2,629,936,-0.24,2007,gir_pct
23,23,Sean O'Hair,98,67.12,1184,1764,-0.25,2007,gir_pct
24,24,Michael Putnam,96,67.03,1110,1656,-0.24,2007,gir_pct
25,25,Robert Garrigus,95,67.02,1146,1710,-0.27,2007,gir_pct
26,26,Duffy Waldorf,69,66.99,832,1242,-0.24,2007,gir_pct
T27,T27,Kent Jones,97,66.95,1169,1746,-0.25,2007,gir_pct
T27,T27,D.J. Trahan,99,66.95,1193,1782,-0.21,2007,gir_pct
29,29,Hunter Mahan,91,66.91,1096,1638,-0.25,2007,gir_pct
T30,T30,J.J. Henry,86,66.67,1020,1530,-0.23,2007,gir_pct
T30,T30,Joey Sindelar,75,66.67,900,1350,-0.22,2007,gir_pct
32,32,Michael Allen,74,66.59,839,1260,-0.26,2007,gir_pct
T33,T33,Jeff Maggert,79,66.53,946,1422,-0.24,2007,gir_pct
T33,T33,Jesper Parnevik,88,66.53,1006,1512,-0.29,2007,gir_pct
35,35,Nick Watney,87,66.48,1041,1566,-0.24,2007,gir_pct
36,36,Heath Slocum,101,66.45,1208,1818,-0.28,2007,gir_pct
37,37,Bo Van Pelt,104,66.4,1243,1872,-0.26,2007,gir_pct
38,38,Charlie Wi,90,66.35,1051,1584,-0.26,2007,gir_pct
39,39,Bart Bryant,87,66.34,1027,1548,-0.25,2007,gir_pct
40,40,Jay Williamson,50,66.33,597,900,-0.27,2007,gir_pct
T41,T41,Ryan Armour,107,66.29,1229,1854,-0.25,2007,gir_pct
T41,T41,Steve Lowery,74,66.29,883,1332,-0.26,2007,gir_pct
43,43,Brett Wetterich,88,66.28,1038,1566,-0.24,2007,gir_pct
44,44,Lucas Glover,98,66.27,1157,1746,-0.28,2007,gir_pct
45,45,Vijay Singh,102,66.22,1192,1800,-0.27,2007,gir_pct
46,46,Freddie Jacobson,70,66.19,834,1260,-0.3,2007,gir_pct
47,47,Will MacKenzie,100,66.17,1191,1800,-0.25,2007,gir_pct
48,48,Stewart Cink,91,66.16,1048,1584,-0.26,2007,gir_pct
49,49,Chris Stroud,66,66.15,762,1152,-0.23,2007,gir_pct
50,50,Steve Marino,106,66.07,1213,1836,-0.25,2007,gir_pct
51,51,D.J. Brigman,67,66.05,749,1134,-0.23,2007,gir_pct
52,52,Shaun Micheel,91,66.04,1046,1584,-0.22,2007,gir_pct
53,53,Bill Haas,93,65.98,1057,1602,-0.26,2007,gir_pct
54,54,Boo Weekley,101,65.86,1150,1746,-0.25,2007,gir_pct
T55,T55,Steve Flesch,100,65.83,1185,1800,-0.24,2007,gir_pct
T55,T55,Steve Stricker,81,65.83,948,1440,-0.28,2007,gir_pct
57,57,Robert Gamez,88,65.81,995,1512,-0.24,2007,gir_pct
58,58,Justin Rose,63,65.73,698,1062,-0.28,2007,gir_pct
59,59,Camilo Villegas,82,65.72,970,1476,-0.26,2007,gir_pct
60,60,Ryan Moore,92,65.64,1087,1656,-0.26,2007,gir_pct
61,61,Jeff Quinney,95,65.61,1122,1710,-0.26,2007,gir_pct
T62,T62,Ken Duke,112,65.58,1322,2016,-0.25,2007,gir_pct
T62,T62,Kirk Triplett,77,65.58,909,1386,-0.22,2007,gir_pct
T64,T64,Jason Gore,86,65.57,1015,1548,-0.26,2007,gir_pct
T64,T64,Kevin Stadler,95,65.57,1074,1638,-0.22,2007,gir_pct
66,66,Trevor Immelman,74,65.52,802,1224,-0.19,2007,gir_pct
67,67,Woody Austin,95,65.5,1120,1710,-0.24,2007,gir_pct
T68,T68,Pat Perez,84,65.49,943,1440,-0.26,2007,gir_pct
T68,T68,Kevin Sutherland,85,65.49,1002,1530,-0.25,2007,gir_pct
T68,T68,Bubba Watson,80,65.49,943,1440,-0.28,2007,gir_pct
71,71,Darron Stiles,65,65.48,719,1098,-0.23,2007,gir_pct
72,72,Adam Scott,69,65.44,801,1224,-0.3,2007,gir_pct
73,73,Anthony Kim,93,65.35,1094,1674,-0.27,2007,gir_pct
74,74,K.J. Choi,87,65.29,999,1530,-0.26,2007,gir_pct
75,75,Daniel Chopra,106,65.2,1244,1908,-0.27,2007,gir_pct
76,76,Tom Byrum,50,65.16,563,864,-0.2,2007,gir_pct
77,77,Frank Lickliter II,95,65.15,1114,1710,-0.26,2007,gir_pct
78,78,Rod Pampling,92,65.12,1055,1620,-0.23,2007,gir_pct
79,79,Jeff Brehaut,59,65.11,668,1026,-0.22,2007,gir_pct
80,80,Jason Dufner,100,65.06,1171,1800,-0.23,2007,gir_pct
81,81,Billy Andrade,88,65.03,1030,1584,-0.24,2007,gir_pct
82,82,Jason Bohn,57,65.01,667,1026,-0.25,2007,gir_pct
83,83,Brian Davis,101,64.96,1181,1818,-0.26,2007,gir_pct
T84,T84,Matt Kuchar,85,64.95,947,1458,-0.24,2007,gir_pct
T84,T84,Phil Mickelson,73,64.95,830,1278,-0.31,2007,gir_pct
T86,T86,Stephen Ames,81,64.94,900,1386,-0.24,2007,gir_pct
T86,T86,Matt Hendrix,63,64.94,713,1098,-0.24,2007,gir_pct
T88,T88,Craig Bowden,78,64.91,888,1368,-0.23,2007,gir_pct
T88,T88,Daisuke Maruyama,86,64.91,958,1476,-0.24,2007,gir_pct
90,90,Rocco Mediate,72,64.89,841,1296,-0.25,2007,gir_pct
91,91,Mark Wilson,87,64.86,969,1494,-0.22,2007,gir_pct
92,92,Mark Brooks,53,64.85,572,882,-0.19,2007,gir_pct
93,93,Jerry Kelly,101,64.83,1132,1746,-0.23,2007,gir_pct
94,94,Justin Leonard,95,64.8,1108,1710,-0.23,2007,gir_pct
95,95,Steve Allan,63,64.78,688,1062,-0.28,2007,gir_pct
96,96,Cliff Kresge,107,64.75,1247,1926,-0.25,2007,gir_pct
97,97,David Branshaw,83,64.73,967,1494,-0.2,2007,gir_pct
98,98,Ernie Els,59,64.66,675,1044,-0.28,2007,gir_pct
99,99,Richard Johnson,93,64.65,1059,1638,-0.21,2007,gir_pct
T100,T100,Peter Lonard,85,64.61,942,1458,-0.23,2007,gir_pct
T100,T100,Jarrod Lyle,77,64.61,849,1314,-0.26,2007,gir_pct
102,102,Tim Herron,98,64.6,1093,1692,-0.24,2007,gir_pct
103,103,Brandt Snedeker,105,64.58,1174,1818,-0.26,2007,gir_pct
104,104,J.B. Holmes,71,64.57,802,1242,-0.27,2007,gir_pct
105,105,Sergio Garcia,68,64.56,767,1188,-0.29,2007,gir_pct
106,106,Michael Sim,52,64.53,604,936,-0.25,2007,gir_pct
107,107,Tom Johnson,74,64.51,836,1296,-0.23,2007,gir_pct
T108,T108,Mathias Grönberg,95,64.5,1103,1710,-0.26,2007,gir_pct
T108,T108,Craig Kanada,109,64.5,1219,1890,-0.24,2007,gir_pct
110,110,Kyle Reifers,71,64.49,801,1242,-0.19,2007,gir_pct
111,111,Zach Johnson,76,64.44,870,1350,-0.24,2007,gir_pct
112,112,Rich Beem,89,64.36,1031,1602,-0.26,2007,gir_pct
113,113,Brendon de Jonge,76,64.35,834,1296,-0.28,2007,gir_pct
T114,T114,Glen Day,85,64.33,938,1458,-0.23,2007,gir_pct
T114,T114,Doug LaBelle II,104,64.33,1158,1800,-0.22,2007,gir_pct
T114,T114,Scott Verplank,82,64.33,938,1458,-0.25,2007,gir_pct
117,117,Lee Janzen,66,64.32,741,1152,-0.23,2007,gir_pct
118,118,Steve Wheatcroft,73,64.25,798,1242,-0.23,2007,gir_pct
119,119,Jim Rutledge,59,64.24,636,990,-0.16,2007,gir_pct
120,120,Vaughn Taylor,91,64.18,1005,1566,-0.28,2007,gir_pct
T121,T121,Mark Calcavecchia,93,64.11,1027,1602,-0.29,2007,gir_pct
T121,T121,Chris Couch,76,64.11,877,1368,-0.25,2007,gir_pct
123,123,Charley Hoffman,97,64.03,1118,1746,-0.28,2007,gir_pct
124,124,Davis Love III,66,64.02,749,1170,-0.21,2007,gir_pct
125,125,Jaco Van Zyl,51,63.95,564,882,-0.18,2007,gir_pct
126,126,Carl Pettersson,111,63.84,1264,1980,-0.27,2007,gir_pct
127,127,Ryan Palmer,91,63.8,1045,1638,-0.25,2007,gir_pct
128,128,David Toms,80,63.78,884,1386,-0.25,2007,gir_pct
129,129,Chad Campbell,96,63.77,1033,1620,-0.22,2007,gir_pct
130,130,Paul Gow,70,63.72,757,1188,-0.24,2007,gir_pct
T131,T131,John Rollins,102,63.64,1157,1818,-0.25,2007,gir_pct
T131,T131,Chris Tidland,59,63.64,630,990,-0.24,2007,gir_pct
133,133,Harrison Frazar,88,63.63,985,1548,-0.25,2007,gir_pct
134,134,Marco Dawson,73,63.62,813,1278,-0.25,2007,gir_pct
135,135,Dicky Pride,71,63.6,767,1206,-0.23,2007,gir_pct
136,136,Jonathan Byrd,73,63.55,835,1314,-0.31,2007,gir_pct
137,137,Troy Matteson,87,63.54,995,1566,-0.26,2007,gir_pct
138,138,Bob Tway,103,63.52,1132,1782,-0.25,2007,gir_pct
139,139,George McNeill,95,63.43,1039,1638,-0.27,2007,gir_pct
T140,T140,Mark Hensby,81,63.37,924,1458,-0.25,2007,gir_pct
T140,T140,Charles Howell III,89,63.37,981,1548,-0.24,2007,gir_pct
142,142,Dean Wilson,92,63.35,1049,1656,-0.25,2007,gir_pct
T143,T143,Bob Estes,88,63.19,1001,1584,-0.27,2007,gir_pct
T143,T143,Paul Stankowski,52,63.19,546,864,-0.25,2007,gir_pct
145,145,Luke Donald,69,63.18,762,1206,-0.25,2007,gir_pct
146,146,Bob Heintz,85,63.17,921,1458,-0.29,2007,gir_pct
147,147,Rich Barcelo,80,63.11,886,1404,-0.26,2007,gir_pct
148,148,Michael Boyd,61,63.06,647,1026,-0.22,2007,gir_pct
149,149,Steve Elkington,87,63.05,942,1494,-0.23,2007,gir_pct
150,150,Craig Lile,77,63.04,851,1350,-0.26,2007,gir_pct
151,151,Mike Weir,82,63.03,919,1458,-0.25,2007,gir_pct
152,152,John Mallinger,96,62.96,1088,1728,-0.23,2007,gir_pct
153,153,Brian Gay,107,62.94,1167,1854,-0.27,2007,gir_pct
154,154,J.P. Hayes,89,62.92,1008,1602,-0.26,2007,gir_pct
155,155,Tim Petrovic,106,62.89,1200,1908,-0.27,2007,gir_pct
156,156,Anders Hansen,55,62.85,577,918,-0.22,2007,gir_pct
157,157,Tag Ridings,52,62.78,565,900,-0.31,2007,gir_pct
158,158,Geoff Ogilvy,84,62.75,881,1404,-0.27,2007,gir_pct
159,159,Ryuji Imada,104,62.72,1129,1800,-0.29,2007,gir_pct
160,160,Scott Gutschewski,67,62.7,711,1134,-0.26,2007,gir_pct
161,161,Gavin Coles,87,62.58,935,1494,-0.23,2007,gir_pct
162,162,Andrew Buckle,77,62.52,844,1350,-0.25,2007,gir_pct
163,163,Arron Oberholser,69,62.25,762,1224,-0.24,2007,gir_pct
164,164,Jason Schultz,63,62.24,661,1062,-0.22,2007,gir_pct
165,165,Chris Riley,59,62.12,615,990,-0.26,2007,gir_pct
166,166,Brett Quigley,79,62.11,872,1404,-0.25,2007,gir_pct
167,167,Kevin Na,84,61.97,937,1512,-0.28,2007,gir_pct
168,168,José Coceres,50,61.96,513,828,-0.2,2007,gir_pct
169,169,Nathan Green,103,61.9,1103,1782,-0.28,2007,gir_pct
170,170,Tom Pernice Jr.,104,61.86,1158,1872,-0.25,2007,gir_pct
171,171,Fred Funk,65,61.75,678,1098,-0.2,2007,gir_pct
172,172,Joe Ogilvie,102,61.68,1088,1764,-0.29,2007,gir_pct
173,173,Ian Poulter,63,61.67,666,1080,-0.23,2007,gir_pct
174,174,Rory Sabbatini,81,61.6,876,1422,-0.29,2007,gir_pct
175,175,Stuart Appleby,74,61.57,809,1314,-0.23,2007,gir_pct
176,176,Tim Clark,66,61.37,707,1152,-0.28,2007,gir_pct
177,177,Brian Bateman,55,61.33,563,918,-0.21,2007,gir_pct
178,178,Eric Axley,107,61.32,1181,1926,-0.24,2007,gir_pct
179,179,John Daly,59,61.3,651,1062,-0.28,2007,gir_pct
180,180,Henrik Stenson,52,61.23,507,828,-0.25,2007,gir_pct
181,181,Jeff Sluman,60,61.01,615,1008,-0.19,2007,gir_pct
182,182,Shigeki Maruyama,84,60.98,911,1494,-0.27,2007,gir_pct
183,183,Corey Pavin,81,60.77,886,1458,-0.22,2007,gir_pct
184,184,Tripp Isenhour,86,60.57,894,1476,-0.25,2007,gir_pct
185,185,Ben Curtis,80,60.56,872,1440,-0.21,2007,gir_pct
186,186,Parker McLachlin,83,60.55,861,1422,-0.25,2007,gir_pct
187,187,Chris DiMarco,79,60.53,839,1386,-0.24,2007,gir_pct
188,188,Aaron Baddeley,83,60.35,869,1440,-0.29,2007,gir_pct
189,189,Padraig Harrington,64,60.3,673,1116,-0.28,2007,gir_pct
190,190,Nick O'Hern,72,60.21,737,1224,-0.23,2007,gir_pct
191,191,Bryce Molder,56,59.47,578,972,-0.23,2007,gir_pct
192,192,Paul Goydos,60,59.42,631,1062,-0.24,2007,gir_pct
193,193,Bubba Dickerson,51,59.34,502,846,-0.25,2007,gir_pct
194,194,Retief Goosen,50,58.91,509,864,-0.24,2007,gir_pct
195,195,Todd Hamilton,76,56.94,779,1368,-0.21,2007,gir_pct
196,196,José María Olazábal,52,54.33,489,900,-0.25,2007,gir_pct
1,1,Joe Durant,92,71.1,1075,1512,-0.2,2008,gir_pct
2,2,Robert Allenby,108,70.4,1356,1926,-0.24,2008,gir_pct
3,3,Harrison Frazar,73,70.34,823,1170,-0.2,2008,gir_pct
4,4,John Huston,56,70.3,658,936,-0.26,2008,gir_pct
5,5,Briny Baird,113,70,1323,1890,-0.21,2008,gir_pct
6,6,Kent Jones,68,69.71,778,1116,-0.24,2008,gir_pct
7,7,Hunter Mahan,87,69.61,1065,1530,-0.24,2008,gir_pct
8,8,John Riegger,73,69.49,838,1206,-0.23,2008,gir_pct
9,9,J.J. Henry,108,69.19,1345,1944,-0.21,2008,gir_pct
10,10,John Senden,93,69.08,1144,1656,-0.22,2008,gir_pct
11,11,Bob Estes,90,68.69,1088,1584,-0.22,2008,gir_pct
12,12,Vijay Singh,82,68.45,961,1404,-0.25,2008,gir_pct
T13,T13,Chad Campbell,94,68.44,1158,1692,-0.27,2008,gir_pct
T13,T13,George McNeill,97,68.44,1195,1746,-0.26,2008,gir_pct
15,15,Steve Marino,119,68.36,1415,2070,-0.26,2008,gir_pct
16,16,Nick Watney,96,68.23,1179,1728,-0.26,2008,gir_pct
17,17,Kevin Sutherland,98,68.2,1203,1764,-0.25,2008,gir_pct
18,18,Woody Austin,109,68.15,1288,1890,-0.23,2008,gir_pct
19,19,Billy Mayfair,103,68.12,1263,1854,-0.21,2008,gir_pct
20,20,Bill Haas,99,68.07,1164,1710,-0.27,2008,gir_pct
21,21,Robert Garrigus,90,68.02,1102,1620,-0.26,2008,gir_pct
T22,T22,Jeff Gove,50,67.87,562,828,-0.19,2008,gir_pct
T22,T22,Scott Sterling,89,67.87,1014,1494,-0.21,2008,gir_pct
T22,T22,Boo Weekley,86,67.87,1014,1494,-0.22,2008,gir_pct
25,25,John Merrick,98,67.72,1097,1620,-0.23,2008,gir_pct
26,26,Chris Stroud,81,67.63,913,1350,-0.22,2008,gir_pct
27,27,Bubba Watson,97,67.6,1156,1710,-0.24,2008,gir_pct
28,28,Zach Johnson,85,67.59,1022,1512,-0.23,2008,gir_pct
29,29,Mathew Goggin,91,67.58,1107,1638,-0.25,2008,gir_pct
30,30,Kenny Perry,97,67.47,1178,1746,-0.26,2008,gir_pct
31,31,Kevin Streelman,114,67.44,1311,1944,-0.25,2008,gir_pct
32,32,Troy Matteson,94,67.38,1140,1692,-0.23,2008,gir_pct
33,33,Bob Tway,70,67.36,776,1152,-0.31,2008,gir_pct
34,34,Bo Van Pelt,101,67.3,1175,1746,-0.23,2008,gir_pct
35,35,Gavin Coles,54,67.15,556,828,-0.23,2008,gir_pct
36,36,Tommy Gainey,60,67.09,628,936,-0.26,2008,gir_pct
37,37,Sergio Garcia,72,67.06,845,1260,-0.24,2008,gir_pct
38,38,Martin Laird,98,67.03,1110,1656,-0.28,2008,gir_pct
39,39,Jason Gore,94,67.02,1134,1692,-0.27,2008,gir_pct
40,40,Steve Elkington,84,67,1013,1512,-0.26,2008,gir_pct
41,41,Stewart Cink,87,66.94,976,1458,-0.28,2008,gir_pct
42,42,Mark Wilson,107,66.93,1289,1926,-0.26,2008,gir_pct
43,43,Pat Perez,93,66.91,1108,1656,-0.26,2008,gir_pct
T44,T44,Justin Bolli,87,66.88,963,1440,-0.21,2008,gir_pct
T44,T44,Charles Warren,79,66.88,951,1422,-0.23,2008,gir_pct
46,46,Ted Purdy,68,66.85,746,1116,-0.2,2008,gir_pct
47,47,Carlos Franco,73,66.83,806,1206,-0.25,2008,gir_pct
T48,T48,Jim Furyk,95,66.78,1130,1692,-0.25,2008,gir_pct
T48,T48,Charles Howell III,101,66.78,1190,1782,-0.25,2008,gir_pct
50,50,Heath Slocum,104,66.77,1250,1872,-0.21,2008,gir_pct
51,51,Ryan Palmer,69,66.75,757,1134,-0.31,2008,gir_pct
52,52,Jay Williamson,96,66.73,1057,1584,-0.2,2008,gir_pct
53,53,Michael Allen,91,66.67,1092,1638,-0.25,2008,gir_pct
T54,T54,Justin Leonard,101,66.61,1139,1710,-0.27,2008,gir_pct
T54,T54,Chez Reavie,102,66.61,1175,1764,-0.22,2008,gir_pct
56,56,Tommy Armour III,77,66.51,874,1314,-0.23,2008,gir_pct
57,57,Rich Beem,90,66.48,1077,1620,-0.24,2008,gir_pct
58,58,Brandt Jobe,52,66.45,622,936,-0.22,2008,gir_pct
T59,T59,Steve Allan,58,66.44,598,900,-0.25,2008,gir_pct
T59,T59,Charlie Wi,97,66.44,1160,1746,-0.24,2008,gir_pct
61,61,Jeff Maggert,86,66.34,1027,1548,-0.23,2008,gir_pct
62,62,D.J. Trahan,94,66.25,1121,1692,-0.25,2008,gir_pct
63,63,Charley Hoffman,94,66.24,1097,1656,-0.25,2008,gir_pct
64,64,Dudley Hart,74,66.11,833,1260,-0.24,2008,gir_pct
65,65,Rory Sabbatini,77,66.08,904,1368,-0.25,2008,gir_pct
66,66,Robert Gamez,79,66.02,915,1386,-0.22,2008,gir_pct
67,67,Y.E. Yang,89,65.96,1033,1566,-0.24,2008,gir_pct
68,68,Brad Adamonis,87,65.86,984,1494,-0.25,2008,gir_pct
69,69,Cameron Beckman,87,65.82,936,1422,-0.25,2008,gir_pct
70,70,Phil Mickelson,80,65.81,924,1404,-0.28,2008,gir_pct
T71,T71,Anthony Kim,81,65.78,959,1458,-0.27,2008,gir_pct
T71,T71,Tom Scherrer,56,65.78,592,900,-0.24,2008,gir_pct
73,73,Ben Crane,86,65.76,1018,1548,-0.27,2008,gir_pct
T74,T74,Paul Casey,55,65.71,615,936,-0.22,2008,gir_pct
T74,T74,Jon Mills,95,65.71,1029,1566,-0.21,2008,gir_pct
76,76,Olin Browne,77,65.63,886,1350,-0.18,2008,gir_pct
77,77,Dean Wilson,109,65.61,1240,1890,-0.25,2008,gir_pct
78,78,Ryan Armour,87,65.6,980,1494,-0.25,2008,gir_pct
79,79,Ron Whittaker,54,65.51,566,864,-0.2,2008,gir_pct
80,80,Jason Day,81,65.5,955,1458,-0.26,2008,gir_pct
T81,T81,K.J. Choi,74,65.48,825,1260,-0.24,2008,gir_pct
T81,T81,Vaughn Taylor,103,65.48,1214,1854,-0.26,2008,gir_pct
T83,T83,Fred Couples,60,65.46,707,1080,-0.26,2008,gir_pct
T83,T83,Jim McGovern,75,65.46,813,1242,-0.22,2008,gir_pct
85,85,Tim Wilkinson,95,65.39,1024,1566,-0.24,2008,gir_pct
86,86,Lucas Glover,91,65.38,1071,1638,-0.25,2008,gir_pct
87,87,Todd Demsey,80,65.31,917,1404,-0.24,2008,gir_pct
88,88,Brenden Pappas,66,65.28,705,1080,-0.27,2008,gir_pct
89,89,Brian Davis,108,65.23,1268,1944,-0.25,2008,gir_pct
90,90,David Toms,70,65.2,798,1224,-0.25,2008,gir_pct
91,91,Omar Uresti,74,65.16,821,1260,-0.23,2008,gir_pct
92,92,Richard Johnson,60,65.12,633,972,-0.21,2008,gir_pct
93,93,Kevin Stadler,90,65.11,961,1476,-0.26,2008,gir_pct
94,94,Scott Verplank,82,65.09,949,1458,-0.25,2008,gir_pct
95,95,James Driscoll,85,65.05,925,1422,-0.26,2008,gir_pct
96,96,Stephen Ames,83,65.04,960,1476,-0.25,2008,gir_pct
97,97,Paul Claxton,63,65.01,667,1026,-0.22,2008,gir_pct
98,98,Cliff Kresge,84,65,936,1440,-0.22,2008,gir_pct
99,99,Brad Elder,67,64.94,713,1098,-0.23,2008,gir_pct
100,100,Peter Lonard,92,64.9,1028,1584,-0.23,2008,gir_pct
101,101,Bart Bryant,81,64.88,946,1458,-0.21,2008,gir_pct
102,102,Kenneth Ferrie,72,64.84,747,1152,-0.23,2008,gir_pct
103,103,Scott McCarron,63,64.81,735,1134,-0.24,2008,gir_pct
T104,T104,Ken Duke,116,64.8,1353,2088,-0.28,2008,gir_pct
T104,T104,Patrick Sheehan,124,64.8,1353,2088,-0.24,2008,gir_pct
106,106,Davis Love III,78,64.74,909,1404,-0.24,2008,gir_pct
107,107,Will MacKenzie,62,64.7,722,1116,-0.23,2008,gir_pct
108,108,Doug LaBelle II,65,64.66,675,1044,-0.22,2008,gir_pct
T109,T109,Steve Flesch,95,64.62,1105,1710,-0.24,2008,gir_pct
T109,T109,Mike Weir,88,64.62,1012,1566,-0.26,2008,gir_pct
111,111,Camilo Villegas,79,64.6,907,1404,-0.29,2008,gir_pct
112,112,Brett Quigley,80,64.53,906,1404,-0.25,2008,gir_pct
113,113,Sean O'Hair,81,64.47,940,1458,-0.23,2008,gir_pct
T114,T114,Mark Calcavecchia,67,64.39,765,1188,-0.22,2008,gir_pct
T114,T114,Lee Janzen,89,64.39,962,1494,-0.23,2008,gir_pct
