RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:APP,MEASURED ROUNDS,year,measure
107,T96,Jim Herman,69,0.011,0.599,57,2011,sg_app_green
108,106,Alexandre Rocha,65,0.005,0.236,49,2011,sg_app_green
109,107,David Mathis,83,0.003,0.218,70,2011,sg_app_green
110,121,Sung Kang,63,-0.003,-0.15,51,2011,sg_app_green
111,118,Kent Jones,76,-0.008,-0.535,67,2011,sg_app_green
112,113,Scott Gutschewski,67,-0.013,-0.729,55,2011,sg_app_green
113,110,Paul Stankowski,78,-0.014,-0.926,65,2011,sg_app_green
114,115,Mark Wilson,89,-0.017,-1.183,70,2011,sg_app_green
115,117,William McGirt,103,-0.021,-1.899,92,2011,sg_app_green
116,116,Harrison Frazar,58,-0.025,-1.032,42,2011,sg_app_green
117,109,Garrett Willis,71,-0.037,-2.371,64,2011,sg_app_green
118,119,Andres Romero,77,-0.038,-2.568,68,2011,sg_app_green
119,120,Pat Perez,76,-0.048,-3.391,70,2011,sg_app_green
120,125,Greg Chalmers,88,-0.057,-4.484,79,2011,sg_app_green
121,123,Cameron Beckman,71,-0.061,-3.893,64,2011,sg_app_green
122,124,Ben Curtis,66,-0.063,-3.886,62,2011,sg_app_green
123,114,Ryan Palmer,82,-0.064,-3.854,60,2011,sg_app_green
124,128,Justin Leonard,82,-0.07,-5.176,74,2011,sg_app_green
125,126,Ryuji Imada,83,-0.085,-6.479,76,2011,sg_app_green
126,127,Troy Matteson,91,-0.089,-7.207,81,2011,sg_app_green
127,129,Marc Turnesa,54,-0.092,-4.209,46,2011,sg_app_green
128,122,D.A. Points,89,-0.097,-7.205,74,2011,sg_app_green
129,130,Alex Prugh,82,-0.109,-7.733,71,2011,sg_app_green
130,132,Y.E. Yang,63,-0.111,-4.647,42,2011,sg_app_green
T131,139,D.J. Brigman,67,-0.119,-6.54,55,2011,sg_app_green
T131,T133,Johnson Wagner,81,-0.119,-8.317,70,2011,sg_app_green
T131,147,Jeff Overton,92,-0.119,-8.707,73,2011,sg_app_green
134,T133,Tim Herron,85,-0.122,-9.371,77,2011,sg_app_green
135,140,Cameron Tringale,110,-0.133,-12.943,97,2011,sg_app_green
136,137,Bryce Molder,82,-0.138,-9.785,71,2011,sg_app_green
137,131,Hunter Haas,96,-0.141,-11.993,85,2011,sg_app_green
138,135,Fabián Gómez,84,-0.146,-10.086,69,2011,sg_app_green
139,141,Stuart Appleby,65,-0.152,-9.123,60,2011,sg_app_green
140,136,Tag Ridings,87,-0.165,-12.209,74,2011,sg_app_green
141,138,Rod Pampling,72,-0.18,-10.802,60,2011,sg_app_green
142,T148,Bobby Gates,82,-0.183,-12.245,67,2011,sg_app_green
143,146,Andres Gonzales,60,-0.184,-8.468,46,2011,sg_app_green
T144,142,Matt McQuillan,59,-0.188,-9.021,48,2011,sg_app_green
T144,143,Jim Renner,65,-0.188,-9.983,53,2011,sg_app_green
146,153,Justin Hicks,60,-0.192,-8.435,44,2011,sg_app_green
147,145,Tom Gillis,55,-0.212,-10.591,50,2011,sg_app_green
148,T148,Nathan Green,81,-0.225,-15.766,70,2011,sg_app_green
149,144,James Driscoll,71,-0.226,-13.778,61,2011,sg_app_green
150,T154,Joe Ogilvie,75,-0.236,-14.372,61,2011,sg_app_green
151,T154,Jhonattan Vegas,84,-0.246,-17.244,70,2011,sg_app_green
152,152,Tim Petrovic,88,-0.247,-19.05,77,2011,sg_app_green
153,150,Rich Beem,53,-0.257,-11.811,46,2011,sg_app_green
154,151,Roland Thatcher,67,-0.259,-15.792,61,2011,sg_app_green
155,156,Lee Janzen,62,-0.264,-13.224,50,2011,sg_app_green
156,157,Billy Horschel,75,-0.29,-17.96,62,2011,sg_app_green
T157,162,Ben Martin,74,-0.301,-19.557,65,2011,sg_app_green
T157,158,Chris Riley,76,-0.301,-20.482,68,2011,sg_app_green
159,159,Matt Bettencourt,84,-0.309,-23.758,77,2011,sg_app_green
160,T160,Shaun Micheel,77,-0.319,-20.706,65,2011,sg_app_green
161,164,Michael Thompson,79,-0.321,-22.163,69,2011,sg_app_green
162,163,Keegan Bradley,91,-0.33,-25.443,77,2011,sg_app_green
163,165,Richard Johnson,64,-0.335,-18.101,54,2011,sg_app_green
164,T160,Chris Couch,73,-0.345,-23.448,68,2011,sg_app_green
165,166,Steve Flesch,88,-0.367,-28.636,78,2011,sg_app_green
166,167,Josh Teater,104,-0.39,-35.888,92,2011,sg_app_green
167,T168,J.P. Hayes,56,-0.406,-19.492,48,2011,sg_app_green
168,T168,Michael Putnam,67,-0.418,-22.147,53,2011,sg_app_green
169,T170,Daniel Summerhays,75,-0.434,-28.673,66,2011,sg_app_green
170,172,Blake Adams,116,-0.453,-47.547,105,2011,sg_app_green
171,T170,Troy Merritt,63,-0.468,-26.65,57,2011,sg_app_green
172,174,Jarrod Lyle,83,-0.505,-36.363,72,2011,sg_app_green
173,173,Matt Jones,71,-0.506,-32.357,64,2011,sg_app_green
174,175,Nate Smith,66,-0.547,-28.992,53,2011,sg_app_green
175,182,Charlie Wi,83,-0.608,-46.838,77,2011,sg_app_green
176,176,Martin Piller,63,-0.61,-31.727,52,2011,sg_app_green
177,177,Zack Miller,86,-0.612,-45.912,75,2011,sg_app_green
178,183,Steven Bowditch,86,-0.615,-47.945,78,2011,sg_app_green
179,180,Derek Lamely,65,-0.636,-36.874,58,2011,sg_app_green
180,,Will Strickler,51,-0.648,-27.845,43,2011,sg_app_green
181,179,Steve Elkington,50,-0.651,-27.34,42,2011,sg_app_green
182,181,Colt Knost,80,-0.672,-45.04,67,2011,sg_app_green
183,184,Rocco Mediate,53,-0.682,-32.755,48,2011,sg_app_green
184,185,Kevin Kisner,70,-0.707,-40.32,57,2011,sg_app_green
185,186,Bio Kim,71,-0.838,-48.607,58,2011,sg_app_green
186,187,Scott McCarron,65,-1.24,-66.955,54,2011,sg_app_green
