RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:OTT,MEASURED ROUNDS,year,measure
27,29,Brandon Hagy,85,0.459,31.681,69,2017,sg_off_tee
28,31,Hudson Swafford,94,0.454,34.478,76,2017,sg_off_tee
29,33,Justin Thomas,86,0.452,29.39,65,2017,sg_off_tee
30,27,Kevin Chappell,95,0.442,31.79,72,2017,sg_off_tee
31,28,Gary Woodland,94,0.431,29.302,68,2017,sg_off_tee
32,34,Trey Mullinax,88,0.427,29.89,70,2017,sg_off_tee
T33,T35,Robert Garrigus,78,0.422,25.329,60,2017,sg_off_tee
T33,T35,Jim Herman,77,0.422,27.868,66,2017,sg_off_tee
35,37,Bryson DeChambeau,91,0.42,30.628,73,2017,sg_off_tee
36,32,Jhonattan Vegas,95,0.394,27.995,71,2017,sg_off_tee
37,38,Brendan Steele,89,0.387,27.47,71,2017,sg_off_tee
38,30,Rickie Fowler,78,0.378,23.804,63,2017,sg_off_tee
39,39,Hunter Mahan,73,0.376,22.173,59,2017,sg_off_tee
40,40,Emiliano Grillo,90,0.368,24.272,66,2017,sg_off_tee
41,42,Grayson Murray,94,0.353,30.033,85,2017,sg_off_tee
42,45,Paul Casey,94,0.349,24.766,71,2017,sg_off_tee
43,43,Sam Saunders,76,0.348,21.216,61,2017,sg_off_tee
44,48,Jordan Spieth,85,0.321,21.821,68,2017,sg_off_tee
T45,41,Marc Leishman,94,0.319,23.308,73,2017,sg_off_tee
T45,47,Jamie Lovemark,98,0.319,25.507,80,2017,sg_off_tee
47,49,J.J. Spaun,92,0.316,22.777,72,2017,sg_off_tee
48,44,Jason Day,71,0.311,17.114,55,2017,sg_off_tee
49,46,Russell Henley,99,0.31,26.625,86,2017,sg_off_tee
50,50,Rory Sabbatini,71,0.308,16.309,53,2017,sg_off_tee
51,51,Louis Oosthuizen,69,0.301,15.331,51,2017,sg_off_tee
52,T52,Tag Ridings,67,0.295,14.728,50,2017,sg_off_tee
53,54,Kevin Streelman,90,0.292,22.769,78,2017,sg_off_tee
54,55,Kevin Tway,96,0.288,21.279,74,2017,sg_off_tee
55,T62,Daniel Berger,91,0.282,19.429,69,2017,sg_off_tee
56,T52,Jason Dufner,89,0.268,19.282,72,2017,sg_off_tee
57,57,Bud Cauley,92,0.264,21.681,82,2017,sg_off_tee
58,58,Harold Varner III,101,0.262,22.518,86,2017,sg_off_tee
59,59,Steve Wheatcroft,51,0.259,10.348,40,2017,sg_off_tee
T60,56,Kevin Kisner,105,0.257,19.786,77,2017,sg_off_tee
T60,60,William McGirt,89,0.257,18.507,72,2017,sg_off_tee
62,61,Sung Kang,104,0.255,20.949,82,2017,sg_off_tee
63,T62,Sean O'Hair,84,0.252,17.612,70,2017,sg_off_tee
64,64,Martin Laird,83,0.235,16.91,72,2017,sg_off_tee
65,65,Anirban Lahiri,72,0.234,13.794,59,2017,sg_off_tee
66,66,Billy Horschel,88,0.224,17.949,80,2017,sg_off_tee
67,68,J.J. Henry,92,0.208,15.582,75,2017,sg_off_tee
68,69,Richy Werenski,81,0.203,12.408,61,2017,sg_off_tee
69,67,Patrick Reed,107,0.199,16.682,84,2017,sg_off_tee
70,70,Scott Piercy,70,0.19,9.317,49,2017,sg_off_tee
71,71,Branden Grace,70,0.18,8.445,47,2017,sg_off_tee
72,72,James Hahn,96,0.177,14.314,81,2017,sg_off_tee
73,73,Nick Taylor,97,0.168,13.938,83,2017,sg_off_tee
74,74,Morgan Hoffmann,92,0.165,13.551,82,2017,sg_off_tee
75,75,Matt Kuchar,95,0.158,12.155,77,2017,sg_off_tee
76,76,J.T. Poston,95,0.156,11.373,73,2017,sg_off_tee
77,77,Scott Brown,95,0.143,11.128,78,2017,sg_off_tee
78,78,Miguel Angel Carballo,63,0.139,5.972,43,2017,sg_off_tee
79,79,Ben Martin,86,0.138,9.656,70,2017,sg_off_tee
80,80,Ryan Brehm,83,0.137,8.89,65,2017,sg_off_tee
81,81,Ollie Schniederjans,92,0.125,10.147,81,2017,sg_off_tee
82,82,Chez Reavie,98,0.121,10.056,83,2017,sg_off_tee
83,83,Russell Knox,75,0.102,5.533,54,2017,sg_off_tee
84,84,Smylie Kaufman,76,0.091,5.759,63,2017,sg_off_tee
85,85,Graeme McDowell,56,0.085,4.256,50,2017,sg_off_tee
86,86,Matt Jones,64,0.073,3.743,51,2017,sg_off_tee
87,87,Brian Campbell,55,0.063,2.593,41,2017,sg_off_tee
88,90,C.T. Pan,88,0.052,3.981,76,2017,sg_off_tee
89,91,Dominic Bozzelli,69,0.051,2.792,55,2017,sg_off_tee
90,92,Scott Stallings,81,0.049,3.301,68,2017,sg_off_tee
T91,T93,Blayne Barber,77,0.041,2.731,67,2017,sg_off_tee
T91,T93,Chad Campbell,97,0.041,3.488,85,2017,sg_off_tee
93,95,Danny Lee,93,0.037,2.819,76,2017,sg_off_tee
94,96,Sebastián Muñoz,51,0.031,1.227,39,2017,sg_off_tee
95,97,Jonathan Randolph,68,0.03,1.524,51,2017,sg_off_tee
96,99,Fabián Gómez,61,0.022,1.1,51,2017,sg_off_tee
97,100,Mackenzie Hughes,106,0.021,1.988,96,2017,sg_off_tee
98,101,Ryan Armour,63,0.02,0.981,49,2017,sg_off_tee
99,102,Charles Howell III,86,0.016,1.06,68,2017,sg_off_tee
100,89,Brian Harman,104,0.015,1.305,86,2017,sg_off_tee
101,103,Shawn Stefani,72,0.01,0.611,60,2017,sg_off_tee
102,88,Adam Hadwin,98,0.003,0.273,79,2017,sg_off_tee
T103,T104,Retief Goosen,52,-0.001,-0.042,41,2017,sg_off_tee
T103,T104,Vaughn Taylor,90,-0.001,-0.052,76,2017,sg_off_tee
105,T106,Zach Johnson,81,-0.005,-0.316,68,2017,sg_off_tee
106,108,Ryan Moore,82,-0.006,-0.407,65,2017,sg_off_tee
T107,T109,Stewart Cink,93,-0.019,-1.507,81,2017,sg_off_tee
T107,T109,Cameron Percy,71,-0.019,-1.067,55,2017,sg_off_tee
109,111,Alex Cejka,85,-0.02,-1.215,62,2017,sg_off_tee
T110,T112,Charl Schwartzel,63,-0.023,-1.088,48,2017,sg_off_tee
T110,T112,Kyle Reifers,96,-0.023,-1.727,74,2017,sg_off_tee
112,114,Martin Flores,88,-0.024,-1.577,67,2017,sg_off_tee
113,115,David Lingmerth,79,-0.032,-2.198,69,2017,sg_off_tee
114,116,Julián Etulain,68,-0.035,-1.781,51,2017,sg_off_tee
115,T106,Webb Simpson,102,-0.036,-3.045,84,2017,sg_off_tee
116,117,Patrick Rodgers,76,-0.044,-2.918,66,2017,sg_off_tee
117,118,Bill Haas,92,-0.047,-3.369,72,2017,sg_off_tee
118,119,John Huh,92,-0.049,-3.706,76,2017,sg_off_tee
119,120,Daniel Summerhays,100,-0.05,-4.107,82,2017,sg_off_tee
120,121,Phil Mickelson,85,-0.058,-3.999,69,2017,sg_off_tee
121,122,Nick Watney,75,-0.063,-4.03,64,2017,sg_off_tee
122,123,Geoff Ogilvy,80,-0.064,-4.281,67,2017,sg_off_tee
T123,T124,Tyrone Van Aswegen,105,-0.067,-5.333,80,2017,sg_off_tee
T123,T124,Seamus Power,86,-0.067,-4.55,68,2017,sg_off_tee
125,126,Johnson Wagner,71,-0.081,-4.597,57,2017,sg_off_tee
126,127,Chris Stroud,67,-0.094,-4.493,48,2017,sg_off_tee
127,129,Andres Gonzales,73,-0.104,-5.926,57,2017,sg_off_tee
128,131,Rod Pampling,71,-0.11,-7.256,66,2017,sg_off_tee
129,132,Troy Merritt,82,-0.118,-8.253,70,2017,sg_off_tee
130,133,Cameron Smith,86,-0.13,-9.207,71,2017,sg_off_tee
T131,T134,K.J. Choi,72,-0.141,-7.622,54,2017,sg_off_tee
T131,T134,Brett Stegmaier,78,-0.141,-8.178,58,2017,sg_off_tee
133,128,Pat Perez,93,-0.147,-10.719,73,2017,sg_off_tee
134,137,Mark Anderson,54,-0.149,-6.279,42,2017,sg_off_tee
135,138,Ben Crane,86,-0.15,-10.345,69,2017,sg_off_tee
136,139,Zac Blair,105,-0.155,-12.555,81,2017,sg_off_tee
137,140,Robert Streb,98,-0.159,-13.331,84,2017,sg_off_tee
138,141,Spencer Levin,89,-0.161,-10.806,67,2017,sg_off_tee
139,142,Ian Poulter,72,-0.162,-8.934,55,2017,sg_off_tee
140,143,David Hearn,93,-0.175,-12.396,71,2017,sg_off_tee
141,144,Ken Duke,77,-0.179,-10.729,60,2017,sg_off_tee
142,145,Ryan Blaum,100,-0.198,-16.233,82,2017,sg_off_tee
143,146,Kelly Kraft,75,-0.205,-13.333,65,2017,sg_off_tee
144,147,Brett Drewitt,57,-0.209,-9.004,43,2017,sg_off_tee
145,148,Rafa Cabrera Bello,63,-0.223,-10.249,46,2017,sg_off_tee
146,149,Si Woo Kim,80,-0.236,-14.16,60,2017,sg_off_tee
147,150,Roberto Castro,70,-0.244,-13.181,54,2017,sg_off_tee
148,151,Michael Kim,94,-0.247,-20.726,84,2017,sg_off_tee
149,152,Jimmy Walker,68,-0.258,-12.876,50,2017,sg_off_tee
150,153,Peter Malnati,91,-0.262,-19.104,73,2017,sg_off_tee
T151,T154,Steven Alker,69,-0.289,-14.722,51,2017,sg_off_tee
T151,T154,Tim Wilkinson,64,-0.289,-13.314,46,2017,sg_off_tee
153,156,Jonas Blixt,74,-0.3,-17.72,59,2017,sg_off_tee
154,157,Brandt Snedeker,53,-0.311,-13.082,42,2017,sg_off_tee
155,158,Chris Kirk,89,-0.315,-22.06,70,2017,sg_off_tee
156,159,Cody Gribble,79,-0.338,-23.653,70,2017,sg_off_tee
157,160,Brian Stuard,93,-0.34,-23.444,69,2017,sg_off_tee
158,161,Andrew Loupe,55,-0.348,-16.333,47,2017,sg_off_tee
159,162,Tom Hoge,54,-0.352,-13.724,39,2017,sg_off_tee
160,163,Gonzalo Fernandez-Castaño,63,-0.375,-16.495,44,2017,sg_off_tee
161,164,Kevin Na,86,-0.406,-26.775,66,2017,sg_off_tee
162,165,Brian Gay,82,-0.417,-28.747,69,2017,sg_off_tee
163,166,Søren Kjeldsen,58,-0.424,-14.409,34,2017,sg_off_tee
164,167,Michael Thompson,60,-0.431,-18.982,44,2017,sg_off_tee
165,168,Brad Fritsch,56,-0.432,-18.162,42,2017,sg_off_tee
166,169,D.A. Points,68,-0.436,-25.29,58,2017,sg_off_tee
167,170,Derek Fathauer,81,-0.456,-29.178,64,2017,sg_off_tee
168,171,Jim Furyk,54,-0.491,-21.611,44,2017,sg_off_tee
169,172,Greg Chalmers,75,-0.496,-33.743,68,2017,sg_off_tee
170,173,Camilo Villegas,76,-0.524,-32.491,62,2017,sg_off_tee
171,174,Mark Hubbard,81,-0.539,-32.887,61,2017,sg_off_tee
172,175,Seung-Yul Noh,91,-0.541,-40.56,75,2017,sg_off_tee
173,176,Ernie Els,52,-0.565,-20.916,37,2017,sg_off_tee
174,178,Chad Collins,66,-0.573,-30.964,54,2017,sg_off_tee
175,179,Ryo Ishikawa,56,-0.58,-24.923,43,2017,sg_off_tee
176,180,Ricky Barnes,100,-0.638,-49.131,77,2017,sg_off_tee
177,181,Harris English,84,-0.644,-46.34,72,2017,sg_off_tee
178,182,Whee Kim,74,-0.665,-41.255,62,2017,sg_off_tee
179,183,Jason Bohn,75,-0.685,-42.461,62,2017,sg_off_tee
180,184,Nicholas Lindheim,58,-0.733,-32.244,44,2017,sg_off_tee
181,185,Matt Every,76,-0.734,-44.771,61,2017,sg_off_tee
182,186,Patton Kizzire,84,-0.744,-53.58,72,2017,sg_off_tee
183,187,Cameron Tringale,89,-0.75,-48.738,65,2017,sg_off_tee
184,188,Aaron Baddeley,61,-0.782,-35.95,46,2017,sg_off_tee
185,189,Billy Hurley III,80,-0.812,-56.054,69,2017,sg_off_tee
186,190,Wesley Bryan,95,-0.899,-69.244,77,2017,sg_off_tee
187,191,Luke Donald,50,-1.001,-43.034,43,2017,sg_off_tee
188,192,Bryce Molder,74,-1.098,-70.297,64,2017,sg_off_tee
189,193,Carl Pettersson,63,-1.123,-58.398,52,2017,sg_off_tee
190,194,Steven Bowditch,59,-1.717,-77.258,45,2017,sg_off_tee
