RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS,year,measure
25,25,Marc Leishman,81,0.766,0.164,0.546,0.056,69,2014,sg_tee_to_green
26,26,Zach Johnson,97,0.751,0.145,0.513,0.093,84,2014,sg_tee_to_green
27,27,Keegan Bradley,89,0.74,0.43,0.5,-0.19,67,2014,sg_tee_to_green
28,28,Paul Casey,56,0.725,-0.013,0.762,-0.024,44,2014,sg_tee_to_green
29,29,Charles Howell III,106,0.717,0.498,0.017,0.201,95,2014,sg_tee_to_green
30,30,Chad Campbell,57,0.709,0.056,0.641,0.011,46,2014,sg_tee_to_green
31,31,Harris English,95,0.706,0.193,0.465,0.047,74,2014,sg_tee_to_green
32,32,Charley Hoffman,93,0.691,0.415,0.301,-0.026,76,2014,sg_tee_to_green
33,33,Nick Watney,80,0.687,0.298,0.648,-0.258,56,2014,sg_tee_to_green
34,34,Jason Kokrak,65,0.686,0.284,0.476,-0.074,61,2014,sg_tee_to_green
35,35,Ernie Els,85,0.654,-0.016,0.141,0.529,63,2014,sg_tee_to_green
36,36,Kevin Na,94,0.638,-0.1,0.341,0.397,78,2014,sg_tee_to_green
37,37,Phil Mickelson,71,0.634,0.201,0.166,0.266,50,2014,sg_tee_to_green
38,38,Jordan Spieth,102,0.581,0.034,0.286,0.26,79,2014,sg_tee_to_green
39,39,Webb Simpson,87,0.58,-0.027,0.333,0.275,74,2014,sg_tee_to_green
40,40,Shawn Stefani,60,0.564,0.412,0.065,0.086,57,2014,sg_tee_to_green
41,41,Cameron Tringale,111,0.56,0.008,0.322,0.23,98,2014,sg_tee_to_green
42,42,Vijay Singh,83,0.554,0.167,0.126,0.261,76,2014,sg_tee_to_green
T43,T43,Kyle Stanley,87,0.552,0.44,0.623,-0.511,72,2014,sg_tee_to_green
T43,T43,Willy Wilcox,51,0.552,0.487,0.203,-0.138,40,2014,sg_tee_to_green
45,45,Lucas Glover,68,0.539,0.335,0.469,-0.265,47,2014,sg_tee_to_green
46,46,George McNeill,79,0.528,-0.061,0.537,0.053,70,2014,sg_tee_to_green
47,47,Billy Horschel,92,0.518,0.473,0.132,-0.087,69,2014,sg_tee_to_green
48,48,Michael Putnam,106,0.517,0.111,0.469,-0.063,91,2014,sg_tee_to_green
49,49,Lee Westwood,57,0.495,0.334,0.037,0.124,43,2014,sg_tee_to_green
50,50,Chris Kirk,105,0.489,0.033,0.287,0.169,86,2014,sg_tee_to_green
51,51,Rickie Fowler,91,0.48,0.264,0.213,0.003,62,2014,sg_tee_to_green
52,52,J.B. Holmes,86,0.476,0.509,-0.317,0.283,77,2014,sg_tee_to_green
53,53,Bo Van Pelt,83,0.431,0.048,0.468,-0.085,67,2014,sg_tee_to_green
54,54,Seung-Yul Noh,92,0.427,-0.268,0.447,0.248,75,2014,sg_tee_to_green
55,55,David Toms,64,0.405,0.083,0.203,0.12,54,2014,sg_tee_to_green
56,56,Brian Harman,111,0.403,-0.014,0.296,0.121,101,2014,sg_tee_to_green
57,57,Steven Bowditch,93,0.399,-0.002,0.094,0.307,78,2014,sg_tee_to_green
58,58,Brendan Steele,89,0.398,0.237,0.222,-0.062,70,2014,sg_tee_to_green
59,59,Carl Pettersson,91,0.397,0.294,0.096,0.006,85,2014,sg_tee_to_green
60,60,Robert Garrigus,80,0.382,0.362,0.156,-0.136,73,2014,sg_tee_to_green
61,61,Andrew Svoboda,77,0.37,0.111,0.323,-0.064,66,2014,sg_tee_to_green
62,62,Martin Flores,85,0.362,-0.001,0.391,-0.029,68,2014,sg_tee_to_green
63,63,Martin Kaymer,65,0.355,0.279,0.37,-0.294,48,2014,sg_tee_to_green
64,64,John Peterson,62,0.34,0.415,0.539,-0.614,55,2014,sg_tee_to_green
65,65,John Senden,99,0.328,0.224,0.127,-0.023,81,2014,sg_tee_to_green
66,66,Heath Slocum,71,0.327,0.203,0.083,0.041,62,2014,sg_tee_to_green
67,67,Robert Streb,75,0.319,0.461,-0.259,0.117,64,2014,sg_tee_to_green
68,68,Brandt Snedeker,89,0.318,-0.043,0.143,0.217,66,2014,sg_tee_to_green
69,69,Camilo Villegas,95,0.316,-0.159,0.413,0.061,84,2014,sg_tee_to_green
T70,T70,Hunter Mahan,88,0.314,0.687,-0.221,-0.153,72,2014,sg_tee_to_green
T70,T70,Jhonattan Vegas,77,0.314,0.628,-0.439,0.125,64,2014,sg_tee_to_green
72,72,Graeme McDowell,66,0.289,-0.034,0.379,-0.055,46,2014,sg_tee_to_green
73,73,Jerry Kelly,80,0.288,-0.089,0.218,0.16,66,2014,sg_tee_to_green
74,74,Bud Cauley,56,0.284,-0.073,-0.109,0.467,46,2014,sg_tee_to_green
75,75,Billy Hurley III,86,0.27,-0.103,0.25,0.123,72,2014,sg_tee_to_green
76,76,Robert Allenby,83,0.269,-0.05,0.552,-0.234,70,2014,sg_tee_to_green
77,77,Brendon de Jonge,109,0.256,0.339,-0.012,-0.071,92,2014,sg_tee_to_green
78,78,Stewart Cink,91,0.243,-0.007,0.442,-0.192,72,2014,sg_tee_to_green
79,79,Chris Stroud,88,0.236,-0.174,0.132,0.278,72,2014,sg_tee_to_green
80,80,Jamie Lovemark,64,0.235,0.374,-0.321,0.181,47,2014,sg_tee_to_green
81,81,Ryo Ishikawa,75,0.231,-0.259,0.395,0.095,62,2014,sg_tee_to_green
82,82,Ken Duke,80,0.23,-0.092,0.329,-0.006,66,2014,sg_tee_to_green
83,83,Louis Oosthuizen,50,0.212,0.724,-0.145,-0.367,30,2014,sg_tee_to_green
84,84,Ángel Cabrera,69,0.198,0.554,0.078,-0.434,61,2014,sg_tee_to_green
85,85,Daniel Summerhays,98,0.184,0.04,0.138,0.005,88,2014,sg_tee_to_green
86,86,Luke Donald,57,0.173,-0.493,0.315,0.351,44,2014,sg_tee_to_green
87,87,Trevor Immelman,84,0.157,-0.006,-0.013,0.176,67,2014,sg_tee_to_green
88,88,Ricky Barnes,92,0.145,-0.267,0.396,0.015,78,2014,sg_tee_to_green
89,89,David Hearn,97,0.136,-0.118,0.146,0.108,82,2014,sg_tee_to_green
90,90,Scott Brown,100,0.134,0.277,-0.139,-0.005,83,2014,sg_tee_to_green
91,91,Ben Martin,80,0.13,0.213,-0.097,0.015,63,2014,sg_tee_to_green
92,92,Brendon Todd,108,0.129,0.015,-0.174,0.289,91,2014,sg_tee_to_green
93,93,"Ted Potter, Jr.",68,0.125,0.134,0.096,-0.104,60,2014,sg_tee_to_green
94,94,Brad Fritsch,50,0.11,-0.048,0.098,0.06,39,2014,sg_tee_to_green
95,95,Luke Guthrie,85,0.109,-0.231,0.113,0.228,76,2014,sg_tee_to_green
96,96,Nicholas Thompson,85,0.105,0.174,0.301,-0.371,70,2014,sg_tee_to_green
97,97,Roberto Castro,76,0.084,-0.122,-0.159,0.365,59,2014,sg_tee_to_green
98,98,Patrick Reed,92,0.081,0.04,-0.352,0.393,74,2014,sg_tee_to_green
99,99,Josh Teater,90,0.076,0.239,-0.091,-0.072,75,2014,sg_tee_to_green
T100,T100,James Hahn,82,0.07,0.162,0.009,-0.102,73,2014,sg_tee_to_green
T100,T100,Will MacKenzie,82,0.07,0.044,-0.041,0.067,73,2014,sg_tee_to_green
102,102,Kevin Streelman,79,0.068,0.471,-0.242,-0.162,60,2014,sg_tee_to_green
103,103,Tim Clark,75,0.061,-0.286,0.253,0.094,62,2014,sg_tee_to_green
104,104,John Merrick,87,0.051,0.129,0.252,-0.329,72,2014,sg_tee_to_green
105,105,Jeff Overton,80,0.044,0.056,-0.059,0.047,66,2014,sg_tee_to_green
106,106,Brian Stuard,91,0.042,-0.034,0.195,-0.119,74,2014,sg_tee_to_green
107,107,Martin Laird,66,0.038,0.238,-0.205,0.004,55,2014,sg_tee_to_green
108,108,Scott Langley,95,0.016,-0.395,0.15,0.262,79,2014,sg_tee_to_green
109,109,Kevin Kisner,85,0.009,0.049,0.076,-0.116,70,2014,sg_tee_to_green
110,110,Justin Hicks,103,-0.003,0.456,0.172,-0.631,90,2014,sg_tee_to_green
111,111,John Huh,87,-0.01,-0.059,0.016,0.033,70,2014,sg_tee_to_green
112,112,Retief Goosen,94,-0.024,-0.443,0.151,0.269,78,2014,sg_tee_to_green
113,113,Jonathan Byrd,76,-0.027,0.079,-0.265,0.159,65,2014,sg_tee_to_green
114,114,Matt Jones,83,-0.029,0.236,-0.421,0.157,60,2014,sg_tee_to_green
T115,T115,J.J. Henry,91,-0.032,0.192,-0.119,-0.105,78,2014,sg_tee_to_green
T115,T115,Geoff Ogilvy,84,-0.032,-0.02,0.038,-0.05,73,2014,sg_tee_to_green
117,117,K.J. Choi,80,-0.039,-0.339,0.049,0.251,67,2014,sg_tee_to_green
118,118,Davis Love III,74,-0.056,0.176,0.053,-0.285,63,2014,sg_tee_to_green
119,119,Charlie Beljan,76,-0.058,0.523,-0.128,-0.453,67,2014,sg_tee_to_green
120,120,Tim Wilkinson,86,-0.078,-0.145,-0.287,0.354,71,2014,sg_tee_to_green
121,121,Brian Davis,93,-0.085,-0.064,-0.419,0.399,81,2014,sg_tee_to_green
122,122,Gonzalo Fernandez-Castaño,83,-0.092,-0.262,-0.07,0.24,69,2014,sg_tee_to_green
123,123,Jeff Maggert,54,-0.096,-0.135,0.2,-0.161,44,2014,sg_tee_to_green
124,124,Ian Poulter,57,-0.106,0.042,-0.176,0.028,41,2014,sg_tee_to_green
125,125,Hudson Swafford,75,-0.116,0.305,0.015,-0.436,58,2014,sg_tee_to_green
T126,T126,Danny Lee,84,-0.123,0.157,-0.007,-0.272,69,2014,sg_tee_to_green
T126,T126,Troy Merritt,62,-0.123,-0.213,0.261,-0.171,55,2014,sg_tee_to_green
128,128,Stuart Appleby,92,-0.126,-0.311,-0.16,0.345,84,2014,sg_tee_to_green
129,129,Chesson Hadley,84,-0.18,-0.319,0.242,-0.102,71,2014,sg_tee_to_green
130,130,Sangmoon Bae,76,-0.202,0.179,-0.299,-0.081,65,2014,sg_tee_to_green
131,131,Andres Romero,81,-0.207,0.05,-0.381,0.124,72,2014,sg_tee_to_green
132,132,David Lingmerth,80,-0.22,0.094,-0.171,-0.142,67,2014,sg_tee_to_green
T133,T133,Jim Renner,61,-0.221,-0.339,0.367,-0.248,52,2014,sg_tee_to_green
T133,T133,Charlie Wi,72,-0.221,-0.35,-0.253,0.383,65,2014,sg_tee_to_green
135,135,Spencer Levin,59,-0.23,-0.224,-0.113,0.107,50,2014,sg_tee_to_green
136,136,William McGirt,96,-0.235,0.002,-0.202,-0.035,84,2014,sg_tee_to_green
137,137,Matt Every,85,-0.236,-0.234,0.029,-0.031,65,2014,sg_tee_to_green
138,138,Rory Sabbatini,82,-0.245,-0.065,0.021,-0.201,65,2014,sg_tee_to_green
139,139,Jason Bohn,81,-0.253,-0.475,0.185,0.038,73,2014,sg_tee_to_green
T140,T140,Brice Garnett,92,-0.255,-0.056,-0.197,-0.002,78,2014,sg_tee_to_green
T140,T140,Pat Perez,84,-0.255,-0.28,0.063,-0.039,75,2014,sg_tee_to_green
142,142,Erik Compton,88,-0.259,-0.089,0.066,-0.235,75,2014,sg_tee_to_green
143,143,Tyrone Van Aswegen,79,-0.263,-0.735,0.291,0.181,65,2014,sg_tee_to_green
144,144,Mark Wilson,69,-0.265,-0.232,-0.112,0.079,57,2014,sg_tee_to_green
145,145,Ben Crane,81,-0.29,-0.297,-0.009,0.017,78,2014,sg_tee_to_green
146,146,Freddie Jacobson,91,-0.293,-0.162,-0.199,0.068,81,2014,sg_tee_to_green
147,147,Michael Thompson,74,-0.317,-0.211,-0.046,-0.06,60,2014,sg_tee_to_green
148,148,Sean O'Hair,77,-0.327,0.121,-0.473,0.026,67,2014,sg_tee_to_green
149,149,Scott Stallings,77,-0.369,0.135,-0.221,-0.283,63,2014,sg_tee_to_green
150,150,John Rollins,84,-0.395,-0.204,0.002,-0.193,67,2014,sg_tee_to_green
151,151,Briny Baird,50,-0.419,-0.249,-0.183,0.013,45,2014,sg_tee_to_green
152,152,Bronson La'Cassie,51,-0.431,-0.04,-0.535,0.145,36,2014,sg_tee_to_green
153,153,Russell Henley,92,-0.438,0.205,-0.371,-0.272,75,2014,sg_tee_to_green
154,154,Y.E. Yang,79,-0.463,-0.097,-0.586,0.22,61,2014,sg_tee_to_green
155,155,Morgan Hoffmann,103,-0.472,-0.172,-0.425,0.125,90,2014,sg_tee_to_green
156,156,Bryce Molder,77,-0.482,-0.763,0.006,0.275,64,2014,sg_tee_to_green
157,157,Andrew Loupe,65,-0.485,0.22,-0.509,-0.196,50,2014,sg_tee_to_green
158,158,Jim Herman,62,-0.488,0.302,-0.238,-0.551,48,2014,sg_tee_to_green
159,159,Jonas Blixt,64,-0.512,-0.434,-0.299,0.221,43,2014,sg_tee_to_green
160,160,Tommy Gainey,73,-0.54,0.257,-0.057,-0.74,60,2014,sg_tee_to_green
161,161,Wes Roach,67,-0.554,-0.149,-0.107,-0.298,50,2014,sg_tee_to_green
T162,T162,Ben Curtis,77,-0.616,-0.257,-0.416,0.057,64,2014,sg_tee_to_green
T162,T162,Johnson Wagner,69,-0.616,-0.209,-0.254,-0.152,58,2014,sg_tee_to_green
T164,T164,Justin Leonard,75,-0.677,-0.752,-0.497,0.571,62,2014,sg_tee_to_green
T164,T164,Kevin Tway,64,-0.677,0.048,-0.623,-0.102,47,2014,sg_tee_to_green
166,166,Woody Austin,63,-0.696,-0.318,-0.169,-0.21,57,2014,sg_tee_to_green
167,167,Brian Gay,81,-0.733,-0.508,-0.501,0.276,63,2014,sg_tee_to_green
168,168,D.A. Points,75,-0.753,-0.424,-0.308,-0.021,55,2014,sg_tee_to_green
169,169,Derek Ernst,80,-0.798,0.312,-0.694,-0.415,63,2014,sg_tee_to_green
170,170,D.H. Lee,54,-0.82,-0.332,-0.591,0.103,45,2014,sg_tee_to_green
171,171,Aaron Baddeley,74,-0.828,-0.589,-0.291,0.051,59,2014,sg_tee_to_green
172,172,Richard Lee,80,-0.878,-0.15,-0.75,0.021,61,2014,sg_tee_to_green
173,173,Mike Weir,69,-0.882,-1.582,0.257,0.443,53,2014,sg_tee_to_green
174,174,Chad Collins,78,-0.884,-0.635,-0.522,0.273,61,2014,sg_tee_to_green
175,175,Troy Matteson,62,-0.914,-0.264,-0.417,-0.233,49,2014,sg_tee_to_green
176,176,James Driscoll,71,-0.958,-0.661,-0.146,-0.151,58,2014,sg_tee_to_green
177,177,Greg Chalmers,85,-0.989,-0.503,-0.636,0.151,73,2014,sg_tee_to_green
