RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG.,TOTAL DISTANCE,TOTAL DRIVES,year,measure
69,T72,Mathew Goggin,76,291.1,"43,081",148,2009,avg_driv_dist
T70,74,Chad Campbell,90,291,"50,050",172,2009,avg_driv_dist
T70,75,Jimmy Walker,74,291,"39,581",136,2009,avg_driv_dist
T72,T69,Jason Gore,74,290.7,"40,123",138,2009,avg_driv_dist
T72,76,Chris Stroud,88,290.7,"48,833",168,2009,avg_driv_dist
74,77,Steve Lowery,83,290.6,"48,237",166,2009,avg_driv_dist
T75,T78,Brendon de Jonge,90,290.3,"49,925",172,2009,avg_driv_dist
T75,T78,Kevin Stadler,65,290.3,"33,099",114,2009,avg_driv_dist
77,80,Stuart Appleby,79,290.1,"45,255",156,2009,avg_driv_dist
78,T85,Will MacKenzie,69,289.4,"39,931",138,2009,avg_driv_dist
79,T88,D.J. Trahan,96,289.2,"55,519",192,2009,avg_driv_dist
T80,T82,Michael Allen,73,289.1,"39,896",138,2009,avg_driv_dist
T80,T85,Kevin Sutherland,96,289.1,"54,922",190,2009,avg_driv_dist
82,90,Brad Adamonis,70,289,"39,303",136,2009,avg_driv_dist
83,T82,Jeff Maggert,79,288.9,"45,654",158,2009,avg_driv_dist
T84,T85,Brian Bateman,55,288.7,"31,760",110,2009,avg_driv_dist
T84,84,Matt Weibring,65,288.7,"34,062",118,2009,avg_driv_dist
86,T88,Carl Pettersson,86,288.6,"49,643",172,2009,avg_driv_dist
87,92,Pat Perez,74,288.5,"41,542",144,2009,avg_driv_dist
88,91,Johnson Wagner,81,288.4,"46,720",162,2009,avg_driv_dist
89,93,Brian Vranesh,51,288.2,"27,089",94,2009,avg_driv_dist
T90,T96,Justin Rose,71,288.1,"40,332",140,2009,avg_driv_dist
T90,94,Rod Pampling,72,288.1,"40,909",142,2009,avg_driv_dist
92,T96,Aaron Baddeley,66,287.8,"37,414",130,2009,avg_driv_dist
93,T96,Brett Quigley,92,287.5,"48,302",168,2009,avg_driv_dist
94,T100,Stephen Ames,77,287.4,"43,107",150,2009,avg_driv_dist
T95,95,Tommy Armour III,58,287.3,"33,332",116,2009,avg_driv_dist
T95,T96,Jarrod Lyle,65,287.3,"32,756",114,2009,avg_driv_dist
T97,102,Cameron Beckman,87,287,"47,650",166,2009,avg_driv_dist
T97,T100,Heath Slocum,95,287,"52,238",182,2009,avg_driv_dist
99,103,Woody Austin,84,286.9,"48,194",168,2009,avg_driv_dist
T100,105,Kirk Triplett,60,286.4,"34,371",120,2009,avg_driv_dist
T100,T107,Derek Fathauer,63,286.4,"32,653",114,2009,avg_driv_dist
T102,104,Webb Simpson,94,286.2,"53,814",188,2009,avg_driv_dist
T102,T107,Jason Dufner,90,286.2,"49,229",172,2009,avg_driv_dist
T104,109,Steve Stricker,81,286.1,"45,210",158,2009,avg_driv_dist
T104,106,Mark Calcavecchia,72,286.1,"41,204",144,2009,avg_driv_dist
106,T110,Padraig Harrington,66,285.8,"37,156",130,2009,avg_driv_dist
107,T110,Steve Elkington,70,285.3,"39,942",140,2009,avg_driv_dist
108,113,Jason Bohn,88,285.1,"50,171",176,2009,avg_driv_dist
T109,T118,Ben Crane,93,285,"53,001",186,2009,avg_driv_dist
T109,T114,Scott Sterling,51,285,"24,511",86,2009,avg_driv_dist
T109,112,Casey Wittenberg,71,285,"35,913",126,2009,avg_driv_dist
112,117,Charlie Wi,92,284.9,"52,419",184,2009,avg_driv_dist
113,T114,Todd Hamilton,83,284.8,"46,141",162,2009,avg_driv_dist
T114,T120,Jerry Kelly,90,284.7,"46,698",164,2009,avg_driv_dist
T114,T120,Scott McCarron,91,284.7,"51,824",182,2009,avg_driv_dist
T114,T114,Rich Beem,77,284.7,"39,295",138,2009,avg_driv_dist
117,T118,Steve Flesch,77,284.4,"43,800",154,2009,avg_driv_dist
118,125,Mark Wilson,99,284.3,"54,008",190,2009,avg_driv_dist
T119,126,Greg Chalmers,85,284.2,"43,770",154,2009,avg_driv_dist
T119,T123,Billy Mayfair,83,284.2,"47,172",166,2009,avg_driv_dist
T119,122,David Toms,98,284.2,"53,427",188,2009,avg_driv_dist
122,T123,Freddie Jacobson,83,284.1,"46,030",162,2009,avg_driv_dist
T123,T129,Nathan Green,104,283.5,"56,696",200,2009,avg_driv_dist
T123,T129,Bob Heintz,59,283.5,"31,182",110,2009,avg_driv_dist
T123,128,Jay Williamson,69,283.5,"34,585",122,2009,avg_driv_dist
T123,127,Justin Leonard,95,283.5,"51,600",182,2009,avg_driv_dist
127,T131,Brian Davis,103,283.3,"56,092",198,2009,avg_driv_dist
128,135,Matt Kuchar,82,283.2,"46,447",164,2009,avg_driv_dist
T129,T136,Vaughn Taylor,88,283.1,"47,560",168,2009,avg_driv_dist
T129,T136,Bryce Molder,69,283.1,"34,537",122,2009,avg_driv_dist
T129,T133,Ken Duke,87,283.1,"49,251",174,2009,avg_driv_dist
T129,T131,Rocco Mediate,79,283.1,"42,469",150,2009,avg_driv_dist
T133,138,Tim Petrovic,97,282.8,"53,730",190,2009,avg_driv_dist
T133,139,Ian Poulter,59,282.8,"31,672",112,2009,avg_driv_dist
T133,T133,Eric Axley,71,282.8,"37,896",134,2009,avg_driv_dist
136,140,Kevin Na,91,282.7,"49,195",174,2009,avg_driv_dist
137,T141,Bob Estes,78,282.6,"44,091",156,2009,avg_driv_dist
138,T144,Briny Baird,89,282.1,"47,949",170,2009,avg_driv_dist
139,143,Lee Janzen,74,282,"38,354",136,2009,avg_driv_dist
140,T141,Tom Pernice Jr.,82,281.9,"46,235",164,2009,avg_driv_dist
T141,147,Kent Jones,73,281.3,"36,568",130,2009,avg_driv_dist
T141,T148,D.A. Points,99,281.3,"52,324",186,2009,avg_driv_dist
T143,T150,Zach Johnson,94,281.2,"51,742",184,2009,avg_driv_dist
T143,T148,Alex Cejka,82,281.2,"43,305",154,2009,avg_driv_dist
145,T150,Scott Verplank,88,281.1,"47,223",168,2009,avg_driv_dist
146,T144,Patrick Sheehan,51,281,"24,168",86,2009,avg_driv_dist
147,T150,Jeff Klauk,97,280.9,"53,375",190,2009,avg_driv_dist
148,146,David Mathis,82,280.8,"42,689",152,2009,avg_driv_dist
149,153,Cliff Kresge,78,280.5,"40,394",144,2009,avg_driv_dist
T150,T157,Tim Clark,81,280.1,"43,697",156,2009,avg_driv_dist
T150,T157,K.J. Choi,65,280.1,"35,848",128,2009,avg_driv_dist
152,T160,Jim Furyk,86,279.9,"46,471",166,2009,avg_driv_dist
153,T155,Darron Stiles,52,279.8,"26,857",96,2009,avg_driv_dist
T154,T157,Chez Reavie,81,279.6,"43,065",154,2009,avg_driv_dist
T154,T155,Aron Price,89,279.6,"45,296",162,2009,avg_driv_dist
T154,T160,Colt Knost,71,279.6,"35,234",126,2009,avg_driv_dist
T157,166,Marc Turnesa,77,279.5,"43,045",154,2009,avg_driv_dist
T157,165,Ben Curtis,63,279.5,"34,661",124,2009,avg_driv_dist
T157,T160,Parker McLachlin,71,279.5,"39,682",142,2009,avg_driv_dist
T157,154,Peter Lonard,86,279.5,"45,844",164,2009,avg_driv_dist
T157,163,Chris DiMarco,97,279.5,"51,991",186,2009,avg_driv_dist
T157,T167,Joe Durant,62,279.5,"30,190",108,2009,avg_driv_dist
163,T167,Mike Weir,85,279.3,"46,930",168,2009,avg_driv_dist
164,169,John Mallinger,90,279.1,"47,998",172,2009,avg_driv_dist
165,164,Spencer Levin,75,279,"39,611",142,2009,avg_driv_dist
166,170,Rick Price,54,278.6,"26,743",96,2009,avg_driv_dist
167,171,Chris Riley,77,278.5,"39,551",142,2009,avg_driv_dist
168,172,Ryuji Imada,85,278.4,"47,333",170,2009,avg_driv_dist
169,173,Brandt Snedeker,81,277.3,"42,703",154,2009,avg_driv_dist
170,174,Nick O'Hern,90,277,"47,639",172,2009,avg_driv_dist
171,175,Brendon Todd,53,276.2,"28,176",102,2009,avg_driv_dist
172,176,Paul Goydos,79,275.8,"42,475",154,2009,avg_driv_dist
173,177,Luke Donald,79,275.7,"41,901",152,2009,avg_driv_dist
174,178,Glen Day,79,275,"39,054",142,2009,avg_driv_dist
175,179,Bart Bryant,58,274.6,"29,652",108,2009,avg_driv_dist
176,180,Richard Johnson,85,274,"46,028",168,2009,avg_driv_dist
177,181,Jeff Quinney,78,273.4,"42,647",156,2009,avg_driv_dist
178,182,Greg Kraft,51,273.1,"25,669",94,2009,avg_driv_dist
179,183,Tom Lehman,55,272.2,"27,768",102,2009,avg_driv_dist
180,184,Brad Faxon,59,270.8,"31,950",118,2009,avg_driv_dist
181,185,Dean Wilson,81,270.3,"41,629",154,2009,avg_driv_dist
182,186,Mark Brooks,55,269.2,"25,309",94,2009,avg_driv_dist
183,187,Brian Gay,96,268.5,"49,400",184,2009,avg_driv_dist
184,188,Corey Pavin,73,259,"33,666",130,2009,avg_driv_dist
