RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS,year,measure
23,23,David Toms,78,0.836,0.166,0.669,0.001,59,2011,sg_tee_to_green
24,24,Martin Laird,77,0.835,0.499,0.234,0.103,62,2011,sg_tee_to_green
25,25,Jason Dufner,78,0.833,0.515,0.248,0.069,65,2011,sg_tee_to_green
26,26,Aaron Baddeley,77,0.824,0.19,0.196,0.438,62,2011,sg_tee_to_green
27,27,Boo Weekley,66,0.818,0.683,0.492,-0.357,57,2011,sg_tee_to_green
28,28,Jim Furyk,87,0.816,-0.017,0.643,0.19,70,2011,sg_tee_to_green
29,29,Spencer Levin,113,0.806,0.097,0.508,0.202,94,2011,sg_tee_to_green
30,30,Charley Hoffman,93,0.782,0.453,0.2,0.129,74,2011,sg_tee_to_green
31,31,Bubba Watson,85,0.775,0.898,0.193,-0.317,59,2011,sg_tee_to_green
32,32,John Rollins,85,0.773,0.647,0.124,0.002,72,2011,sg_tee_to_green
33,33,Bill Haas,93,0.752,0.628,0.044,0.08,72,2011,sg_tee_to_green
34,34,Vijay Singh,79,0.73,0.315,0.26,0.156,72,2011,sg_tee_to_green
35,35,Davis Love III,70,0.708,0.245,0.528,-0.065,52,2011,sg_tee_to_green
36,36,Ricky Barnes,78,0.704,-0.011,0.584,0.132,64,2011,sg_tee_to_green
37,37,Hunter Mahan,92,0.691,0.371,0.066,0.254,76,2011,sg_tee_to_green
38,38,John Senden,94,0.665,0.496,0.453,-0.283,81,2011,sg_tee_to_green
39,39,Brian Davis,105,0.64,0.226,0.493,-0.079,92,2011,sg_tee_to_green
40,40,Chris Kirk,87,0.634,-0.118,0.611,0.142,77,2011,sg_tee_to_green
41,41,Joe Durant,71,0.629,0.382,0.494,-0.246,64,2011,sg_tee_to_green
42,42,Billy Mayfair,94,0.621,0.213,0.116,0.292,85,2011,sg_tee_to_green
43,43,Robert Karlsson,61,0.612,0.038,0.388,0.187,45,2011,sg_tee_to_green
44,44,Brandt Jobe,100,0.611,0.478,0.262,-0.129,81,2011,sg_tee_to_green
45,45,Kris Blanks,92,0.592,-0.078,0.576,0.095,83,2011,sg_tee_to_green
46,46,Kevin Streelman,90,0.578,0.442,0.305,-0.168,71,2011,sg_tee_to_green
47,47,Rickie Fowler,84,0.566,0.384,0.194,-0.013,66,2011,sg_tee_to_green
48,48,Alex Cejka,59,0.527,-0.145,0.259,0.413,47,2011,sg_tee_to_green
49,49,Robert Garrigus,83,0.523,0.662,0.28,-0.419,69,2011,sg_tee_to_green
50,50,Nick O'Hern,89,0.518,0.013,0.127,0.378,76,2011,sg_tee_to_green
51,51,Brandt Snedeker,85,0.507,0.127,0.191,0.189,67,2011,sg_tee_to_green
52,52,Stewart Cink,72,0.501,-0.055,0.396,0.16,52,2011,sg_tee_to_green
53,53,Chez Reavie,92,0.497,0.381,0.461,-0.346,82,2011,sg_tee_to_green
54,54,Steve Marino,76,0.476,0.364,0.184,-0.072,62,2011,sg_tee_to_green
55,55,Briny Baird,60,0.465,0.101,0.252,0.112,49,2011,sg_tee_to_green
56,56,Heath Slocum,89,0.457,0.192,0.339,-0.074,74,2011,sg_tee_to_green
57,57,Zach Johnson,79,0.453,0.012,0.349,0.092,64,2011,sg_tee_to_green
58,58,Woody Austin,59,0.45,-0.149,0.588,0.011,50,2011,sg_tee_to_green
59,59,Jerry Kelly,85,0.41,0.038,0.161,0.211,68,2011,sg_tee_to_green
60,60,Jason Day,76,0.4,0.204,0.026,0.169,59,2011,sg_tee_to_green
61,61,John Merrick,71,0.372,0.319,0.134,-0.081,60,2011,sg_tee_to_green
62,62,Rod Pampling,72,0.366,0.193,-0.18,0.353,60,2011,sg_tee_to_green
63,63,Ben Crane,76,0.356,0.101,0.162,0.093,62,2011,sg_tee_to_green
64,64,Jonathan Byrd,83,0.354,-0.041,0.248,0.147,72,2011,sg_tee_to_green
65,65,Brendon de Jonge,105,0.303,-0.065,0.312,0.057,92,2011,sg_tee_to_green
T66,T66,Carl Pettersson,95,0.284,0.113,0.147,0.025,90,2011,sg_tee_to_green
T66,T66,Camilo Villegas,69,0.284,-0.125,0.399,0.01,57,2011,sg_tee_to_green
68,68,Ryan Moore,79,0.278,0.158,0.192,-0.071,60,2011,sg_tee_to_green
69,69,Freddie Jacobson,92,0.275,-0.017,0.105,0.187,70,2011,sg_tee_to_green
70,70,Keegan Bradley,91,0.272,0.683,-0.33,-0.081,77,2011,sg_tee_to_green
71,71,Pat Perez,76,0.271,0.319,-0.048,0.001,70,2011,sg_tee_to_green
72,72,Mark Wilson,89,0.245,0.007,-0.017,0.255,70,2011,sg_tee_to_green
73,73,J.J. Henry,96,0.233,0.239,0.08,-0.086,79,2011,sg_tee_to_green
74,74,Shane Bertsch,62,0.22,-0.245,0.199,0.267,52,2011,sg_tee_to_green
75,75,Scott Stallings,84,0.213,0.443,0.244,-0.475,69,2011,sg_tee_to_green
76,76,Chris Stroud,88,0.212,-0.06,0.23,0.041,78,2011,sg_tee_to_green
77,77,Kevin Stadler,88,0.208,0.109,0.4,-0.301,73,2011,sg_tee_to_green
78,78,Lucas Glover,74,0.206,0.27,0.052,-0.116,61,2011,sg_tee_to_green
79,79,Geoff Ogilvy,69,0.205,0.017,0.029,0.159,54,2011,sg_tee_to_green
80,80,Chris Riley,76,0.201,-0.087,-0.301,0.59,68,2011,sg_tee_to_green
81,81,Kevin Chappell,78,0.187,0.14,0.082,-0.036,61,2011,sg_tee_to_green
82,82,Aron Price,58,0.186,-0.176,0.453,-0.091,49,2011,sg_tee_to_green
83,83,Brian Gay,90,0.181,-0.36,0.117,0.425,74,2011,sg_tee_to_green
84,84,Josh Teater,104,0.174,0.632,-0.39,-0.068,92,2011,sg_tee_to_green
85,85,Jim Herman,69,0.165,0.244,0.011,-0.09,57,2011,sg_tee_to_green
86,86,Sean O'Hair,71,0.164,-0.122,0.14,0.145,60,2011,sg_tee_to_green
87,87,Retief Goosen,50,0.162,-0.204,0.212,0.154,40,2011,sg_tee_to_green
88,88,Tommy Gainey,104,0.158,0.245,0.167,-0.254,91,2011,sg_tee_to_green
89,89,Jimmy Walker,79,0.155,-0.285,0.271,0.168,76,2011,sg_tee_to_green
90,90,Jhonattan Vegas,84,0.143,0.507,-0.246,-0.117,70,2011,sg_tee_to_green
91,91,Marc Leishman,87,0.125,-0.116,0.034,0.207,80,2011,sg_tee_to_green
92,92,Chris DiMarco,93,0.123,-0.313,0.383,0.053,82,2011,sg_tee_to_green
T93,T93,Harrison Frazar,58,0.121,0.259,-0.025,-0.114,42,2011,sg_tee_to_green
T93,T93,Kevin Na,84,0.121,-0.757,0.286,0.593,68,2011,sg_tee_to_green
95,95,Joseph Bramlett,73,0.111,0.03,0.068,0.013,61,2011,sg_tee_to_green
96,96,Michael Bradley,74,0.11,-0.572,0.448,0.234,59,2011,sg_tee_to_green
97,97,Scott Piercy,78,0.104,0.201,0.24,-0.337,63,2011,sg_tee_to_green
98,98,Andres Romero,77,0.074,0.201,-0.038,-0.09,68,2011,sg_tee_to_green
99,99,D.A. Points,89,0.071,0.044,-0.097,0.124,74,2011,sg_tee_to_green
100,100,Graeme McDowell,50,0.066,0.301,0.029,-0.265,37,2011,sg_tee_to_green
101,101,Bill Lunde,92,0.057,0.156,0.027,-0.126,77,2011,sg_tee_to_green
102,102,Brendan Steele,89,0.054,0.118,0.209,-0.273,77,2011,sg_tee_to_green
103,103,Chris Couch,73,0.052,0.606,-0.345,-0.208,68,2011,sg_tee_to_green
T104,T104,Jeff Overton,92,0.042,0.402,-0.119,-0.241,73,2011,sg_tee_to_green
T104,T104,Cameron Tringale,110,0.042,0.154,-0.133,0.022,97,2011,sg_tee_to_green
106,106,Ryuji Imada,83,0.04,-0.211,-0.085,0.337,76,2011,sg_tee_to_green
107,107,Trevor Immelman,84,0.036,-0.299,0.085,0.25,67,2011,sg_tee_to_green
108,108,Paul Goydos,81,0.034,-0.276,0.452,-0.142,74,2011,sg_tee_to_green
109,109,George McNeill,69,0.016,0.13,0.039,-0.153,58,2011,sg_tee_to_green
110,110,Justin Leonard,82,0.011,-0.257,-0.07,0.338,74,2011,sg_tee_to_green
111,111,Padraig Harrington,60,0.007,-0.392,0.209,0.19,45,2011,sg_tee_to_green
112,112,Y.E. Yang,63,0.003,0.152,-0.111,-0.038,42,2011,sg_tee_to_green
113,113,David Hearn,88,-0.001,0.217,0.016,-0.234,76,2011,sg_tee_to_green
114,114,Troy Matteson,91,-0.013,0.295,-0.089,-0.218,81,2011,sg_tee_to_green
115,115,William McGirt,103,-0.023,-0.039,-0.021,0.036,92,2011,sg_tee_to_green
116,116,Tim Herron,85,-0.026,-0.125,-0.122,0.221,77,2011,sg_tee_to_green
117,117,Scott Gutschewski,67,-0.029,-0.072,-0.013,0.056,55,2011,sg_tee_to_green
118,118,Ian Poulter,52,-0.032,-0.354,0.222,0.1,39,2011,sg_tee_to_green
119,119,Ben Curtis,66,-0.049,-0.046,-0.063,0.06,62,2011,sg_tee_to_green
120,120,Blake Adams,116,-0.064,0.241,-0.453,0.148,105,2011,sg_tee_to_green
121,121,Jason Bohn,74,-0.075,-0.103,0.167,-0.139,67,2011,sg_tee_to_green
122,122,Vaughn Taylor,89,-0.076,-0.294,0.191,0.028,83,2011,sg_tee_to_green
123,123,Ryan Palmer,82,-0.078,-0.06,-0.064,0.047,60,2011,sg_tee_to_green
124,124,Hunter Haas,96,-0.082,-0.015,-0.141,0.074,85,2011,sg_tee_to_green
125,125,Bryce Molder,82,-0.116,-0.325,-0.138,0.346,71,2011,sg_tee_to_green
126,126,David Mathis,83,-0.12,-0.091,0.003,-0.032,70,2011,sg_tee_to_green
127,127,Tom Gillis,55,-0.137,0.076,-0.212,-0.001,50,2011,sg_tee_to_green
128,128,Sung Kang,63,-0.143,0.135,-0.003,-0.274,51,2011,sg_tee_to_green
129,129,Billy Horschel,75,-0.168,0.31,-0.29,-0.189,62,2011,sg_tee_to_green
130,130,James Driscoll,71,-0.184,-0.243,-0.226,0.285,61,2011,sg_tee_to_green
131,131,Kent Jones,76,-0.205,-0.059,-0.008,-0.137,67,2011,sg_tee_to_green
132,132,Greg Chalmers,88,-0.215,-0.411,-0.057,0.253,79,2011,sg_tee_to_green
133,133,Garrett Willis,71,-0.247,-0.066,-0.037,-0.144,64,2011,sg_tee_to_green
134,134,Jim Renner,65,-0.261,0.162,-0.188,-0.234,53,2011,sg_tee_to_green
135,135,Stephen Ames,69,-0.274,-0.131,0.029,-0.171,60,2011,sg_tee_to_green
136,136,Tim Petrovic,88,-0.296,-0.316,-0.247,0.267,77,2011,sg_tee_to_green
137,137,Tag Ridings,87,-0.302,0.114,-0.165,-0.251,74,2011,sg_tee_to_green
138,138,Anthony Kim,72,-0.31,-0.455,0.103,0.043,58,2011,sg_tee_to_green
139,139,Michael Connell,76,-0.327,-0.393,0.042,0.023,72,2011,sg_tee_to_green
140,140,Ángel Cabrera,50,-0.337,0.217,0.126,-0.679,35,2011,sg_tee_to_green
141,141,Paul Stankowski,78,-0.345,-0.529,-0.014,0.199,65,2011,sg_tee_to_green
142,142,Johnson Wagner,81,-0.37,-0.059,-0.119,-0.192,70,2011,sg_tee_to_green
143,143,Alexandre Rocha,65,-0.374,-0.184,0.005,-0.195,49,2011,sg_tee_to_green
144,144,Alex Prugh,82,-0.375,0.204,-0.109,-0.47,71,2011,sg_tee_to_green
145,145,Matt Jones,71,-0.379,-0.135,-0.506,0.262,64,2011,sg_tee_to_green
146,146,Steven Bowditch,86,-0.429,0.339,-0.615,-0.153,78,2011,sg_tee_to_green
147,147,David Duval,67,-0.437,-0.243,0.065,-0.259,58,2011,sg_tee_to_green
148,148,Bobby Gates,82,-0.445,0.133,-0.183,-0.396,67,2011,sg_tee_to_green
149,149,Arjun Atwal,91,-0.453,-0.705,0.241,0.011,83,2011,sg_tee_to_green
150,150,Justin Hicks,60,-0.461,0.202,-0.192,-0.472,44,2011,sg_tee_to_green
151,151,Joe Ogilvie,75,-0.473,-0.271,-0.236,0.034,61,2011,sg_tee_to_green
152,152,Stuart Appleby,65,-0.479,-0.461,-0.152,0.134,60,2011,sg_tee_to_green
153,153,Fabián Gómez,84,-0.485,-0.186,-0.146,-0.152,69,2011,sg_tee_to_green
154,154,Michael Thompson,79,-0.499,-0.335,-0.321,0.156,69,2011,sg_tee_to_green
155,155,Nathan Green,81,-0.501,-0.367,-0.225,0.091,70,2011,sg_tee_to_green
156,156,Charlie Wi,83,-0.502,-0.133,-0.608,0.239,77,2011,sg_tee_to_green
157,157,Matt McQuillan,59,-0.52,-0.363,-0.188,0.031,48,2011,sg_tee_to_green
158,158,Cameron Beckman,71,-0.541,-0.423,-0.061,-0.057,64,2011,sg_tee_to_green
159,159,J.P. Hayes,56,-0.552,-0.035,-0.406,-0.111,48,2011,sg_tee_to_green
160,160,Zack Miller,86,-0.568,0.057,-0.612,-0.012,75,2011,sg_tee_to_green
161,161,Steve Flesch,88,-0.575,-0.46,-0.367,0.253,78,2011,sg_tee_to_green
T162,T162,Michael Putnam,67,-0.585,0.02,-0.418,-0.187,53,2011,sg_tee_to_green
T162,T162,Marc Turnesa,54,-0.585,-0.077,-0.092,-0.416,46,2011,sg_tee_to_green
164,164,Lee Janzen,62,-0.613,-0.401,-0.264,0.052,50,2011,sg_tee_to_green
165,165,Steve Elkington,50,-0.653,-0.004,-0.651,0.003,42,2011,sg_tee_to_green
166,166,Jarrod Lyle,83,-0.657,-0.175,-0.505,0.024,72,2011,sg_tee_to_green
167,167,Ben Martin,74,-0.681,0.073,-0.301,-0.453,65,2011,sg_tee_to_green
168,168,Roland Thatcher,67,-0.685,-0.007,-0.259,-0.419,61,2011,sg_tee_to_green
169,169,Rich Beem,53,-0.689,-0.152,-0.257,-0.28,46,2011,sg_tee_to_green
170,170,Troy Merritt,63,-0.697,-0.181,-0.468,-0.049,57,2011,sg_tee_to_green
171,171,Dean Wilson,62,-0.712,-0.863,0.073,0.079,57,2011,sg_tee_to_green
172,172,Shaun Micheel,77,-0.713,-0.64,-0.319,0.245,65,2011,sg_tee_to_green
173,173,Andres Gonzales,60,-0.795,-0.473,-0.184,-0.137,46,2011,sg_tee_to_green
174,174,D.J. Brigman,67,-0.808,-0.606,-0.119,-0.083,55,2011,sg_tee_to_green
175,175,Matt Bettencourt,84,-0.845,-0.267,-0.309,-0.269,77,2011,sg_tee_to_green
176,176,Scott McCarron,65,-0.866,0.181,-1.24,0.193,54,2011,sg_tee_to_green
177,177,Bio Kim,71,-0.886,-0.563,-0.838,0.515,58,2011,sg_tee_to_green
178,178,Rocco Mediate,53,-0.9,-0.248,-0.682,0.03,48,2011,sg_tee_to_green
179,179,Colt Knost,80,-0.938,-0.229,-0.672,-0.037,67,2011,sg_tee_to_green
180,180,Kevin Kisner,70,-1.044,-0.247,-0.707,-0.09,57,2011,sg_tee_to_green
181,181,Derek Lamely,65,-1.062,-0.7,-0.636,0.273,58,2011,sg_tee_to_green
182,182,Richard Johnson,64,-1.161,-0.689,-0.335,-0.137,54,2011,sg_tee_to_green
183,183,Daniel Summerhays,75,-1.288,-0.719,-0.434,-0.134,66,2011,sg_tee_to_green
184,184,Nate Smith,66,-1.293,-0.882,-0.547,0.136,53,2011,sg_tee_to_green
185,185,Will Strickler,51,-1.294,-0.267,-0.648,-0.38,43,2011,sg_tee_to_green
186,186,Martin Piller,63,-1.559,-0.326,-0.61,-0.623,52,2011,sg_tee_to_green
