RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,%,GREENS HIT,# HOLES,RELATIVE/PAR,year,measure
38,38,Charles Howell III,105,68.57,"1,296","1,890",-0.26,2015,gir_pct
39,39,Hudson Swafford,97,68.54,"1,172","1,710",-0.3,2015,gir_pct
40,40,Brendan Steele,88,68.52,"1,036","1,512",-0.3,2015,gir_pct
T41,T41,Martin Flores,95,68.32,"1,119","1,638",-0.24,2015,gir_pct
T41,T41,John Peterson,84,68.32,"1,033","1,512",-0.25,2015,gir_pct
T43,T43,Brice Garnett,81,68.28,971,"1,422",-0.23,2015,gir_pct
T43,T43,Louis Oosthuizen,68,68.28,762,"1,116",-0.27,2015,gir_pct
45,45,Spencer Levin,99,68.27,"1,192","1,746",-0.23,2015,gir_pct
46,46,Whee Kim,71,68.2,847,"1,242",-0.26,2015,gir_pct
47,47,David Hearn,97,67.98,"1,187","1,746",-0.27,2015,gir_pct
48,48,Pat Perez,96,67.88,"1,173","1,728",-0.29,2015,gir_pct
49,49,Jordan Spieth,91,67.87,"1,075","1,584",-0.34,2015,gir_pct
50,50,William McGirt,103,67.85,"1,258","1,854",-0.25,2015,gir_pct
51,51,Mark Wilson,89,67.84,"1,038","1,530",-0.24,2015,gir_pct
52,52,Rory Sabbatini,81,67.83,989,"1,458",-0.27,2015,gir_pct
53,53,Webb Simpson,81,67.81,952,"1,404",-0.25,2015,gir_pct
54,54,Cameron Percy,72,67.78,854,"1,260",-0.26,2015,gir_pct
55,55,Boo Weekley,79,67.72,963,"1,422",-0.26,2015,gir_pct
56,56,John Merrick,78,67.64,901,"1,332",-0.24,2015,gir_pct
T57,T57,Tony Finau,106,67.61,"1,290","1,908",-0.31,2015,gir_pct
T57,T57,Scott Pinckney,88,67.61,"1,071","1,584",-0.26,2015,gir_pct
59,59,Sergio Garcia,59,67.56,681,"1,008",-0.29,2015,gir_pct
60,60,Keegan Bradley,87,67.53,"1,021","1,512",-0.28,2015,gir_pct
61,61,Jason Gore,76,67.52,875,"1,296",-0.27,2015,gir_pct
62,62,Brendon de Jonge,106,67.51,"1,288","1,908",-0.28,2015,gir_pct
63,63,Colt Knost,90,67.44,"1,044","1,548",-0.28,2015,gir_pct
64,64,Davis Love III,51,67.43,619,918,-0.22,2015,gir_pct
65,65,Jonathan Byrd,69,67.35,788,"1,170",-0.24,2015,gir_pct
66,66,Nick Watney,91,67.34,"1,103","1,638",-0.26,2015,gir_pct
67,67,Jason Kokrak,88,67.3,"1,066","1,584",-0.27,2015,gir_pct
68,68,John Senden,80,67.26,908,"1,350",-0.27,2015,gir_pct
69,69,Russell Henley,87,67.06,"1,014","1,512",-0.29,2015,gir_pct
T70,T70,Harris English,105,67.05,"1,231","1,836",-0.28,2015,gir_pct
T70,T70,Dustin Johnson,75,67.05,869,"1,296",-0.34,2015,gir_pct
72,72,Kyle Reifers,96,67.03,"1,110","1,656",-0.25,2015,gir_pct
73,73,Bo Van Pelt,81,66.88,951,"1,422",-0.25,2015,gir_pct
74,74,Carlos Ortiz,100,66.84,"1,155","1,728",-0.29,2015,gir_pct
T75,T75,Mark Hubbard,79,66.81,926,"1,386",-0.25,2015,gir_pct
T75,T75,Ryan Palmer,80,66.81,914,"1,368",-0.28,2015,gir_pct
T77,T77,Patrick Rodgers,57,66.77,637,954,-0.3,2015,gir_pct
T77,T77,Tyrone Van Aswegen,58,66.77,649,972,-0.26,2015,gir_pct
79,79,Gary Woodland,81,66.74,889,"1,332",-0.26,2015,gir_pct
80,80,Scott Piercy,90,66.73,"1,081","1,620",-0.28,2015,gir_pct
T81,T81,Robert Allenby,63,66.67,708,"1,062",-0.2,2015,gir_pct
T81,T81,Andres Gonzales,90,66.67,"1,032","1,548",-0.27,2015,gir_pct
T81,T81,Brian Harman,90,66.67,"1,080","1,620",-0.27,2015,gir_pct
84,84,Steven Alker,62,66.57,719,"1,080",-0.26,2015,gir_pct
T85,T85,Adam Hadwin,95,66.55,"1,114","1,674",-0.26,2015,gir_pct
T85,T85,Matt Kuchar,97,66.55,"1,126","1,692",-0.31,2015,gir_pct
T85,T85,Geoff Ogilvy,50,66.55,575,864,-0.23,2015,gir_pct
88,88,Derek Ernst,75,66.51,850,"1,278",-0.22,2015,gir_pct
89,89,Lee Westwood,56,66.45,622,936,-0.28,2015,gir_pct
90,90,Blayne Barber,76,66.44,885,"1,332",-0.27,2015,gir_pct
91,91,George McNeill,93,66.43,"1,112","1,674",-0.27,2015,gir_pct
92,92,Ryo Ishikawa,90,66.41,"1,052","1,584",-0.28,2015,gir_pct
93,93,Jon Curran,83,66.39,944,"1,422",-0.24,2015,gir_pct
94,94,Martin Laird,77,66.31,919,"1,386",-0.27,2015,gir_pct
T95,T95,Kevin Kisner,104,66.24,"1,240","1,872",-0.26,2015,gir_pct
T95,T95,Vijay Singh,78,66.24,930,"1,404",-0.25,2015,gir_pct
97,97,Charley Hoffman,97,66.19,"1,120","1,692",-0.3,2015,gir_pct
98,98,James Hahn,94,66.13,"1,119","1,692",-0.27,2015,gir_pct
99,99,Roberto Castro,54,66.11,595,900,-0.24,2015,gir_pct
100,100,Chad Collins,79,66.1,940,"1,422",-0.25,2015,gir_pct
101,101,Jimmy Walker,89,66.09,"1,023","1,548",-0.31,2015,gir_pct
102,102,Tom Hoge,83,66.03,939,"1,422",-0.29,2015,gir_pct
103,103,Kevin Chappell,86,66.02,"1,022","1,548",-0.28,2015,gir_pct
104,104,Jerry Kelly,79,65.96,938,"1,422",-0.28,2015,gir_pct
105,105,Seung-Yul Noh,65,65.9,771,"1,170",-0.28,2015,gir_pct
106,106,Rickie Fowler,76,65.81,841,"1,278",-0.31,2015,gir_pct
107,107,Hunter Mahan,88,65.79,971,"1,476",-0.26,2015,gir_pct
108,108,Ian Poulter,68,65.71,757,"1,152",-0.27,2015,gir_pct
T109,T109,Alex Cejka,94,65.7,"1,088","1,656",-0.27,2015,gir_pct
T109,T109,Jeff Overton,94,65.7,"1,088","1,656",-0.27,2015,gir_pct
111,111,Danny Lee,120,65.69,"1,419","2,160",-0.3,2015,gir_pct
112,112,Chris Stroud,84,65.67,993,"1,512",-0.27,2015,gir_pct
T113,T113,Marc Leishman,74,65.62,815,"1,242",-0.27,2015,gir_pct
T113,T113,Daniel Summerhays,101,65.62,"1,193","1,818",-0.3,2015,gir_pct
115,115,Luke Donald,71,65.57,838,"1,278",-0.24,2015,gir_pct
116,116,Zac Blair,108,65.54,"1,227","1,872",-0.25,2015,gir_pct
117,117,Charlie Beljan,76,65.51,849,"1,296",-0.25,2015,gir_pct
118,118,Brendon Todd,96,65.47,"1,096","1,674",-0.28,2015,gir_pct
119,119,Bryce Molder,91,65.45,"1,025","1,566",-0.27,2015,gir_pct
120,120,Jhonattan Vegas,90,65.44,"1,013","1,548",-0.26,2015,gir_pct
121,121,Michael Thompson,83,65.43,954,"1,458",-0.26,2015,gir_pct
122,122,Billy Hurley III,83,65.26,928,"1,422",-0.24,2015,gir_pct
T123,T123,Ryan Moore,81,65.24,916,"1,404",-0.3,2015,gir_pct
T123,T123,Jim Renner,68,65.24,775,"1,188",-0.18,2015,gir_pct
125,125,Sam Saunders,83,65.23,951,"1,458",-0.25,2015,gir_pct
126,126,Scott Brown,97,65.18,"1,138","1,746",-0.28,2015,gir_pct
127,127,Scott Stallings,60,65,702,"1,080",-0.26,2015,gir_pct
128,128,Charl Schwartzel,67,64.99,737,"1,134",-0.26,2015,gir_pct
129,129,Brandt Snedeker,98,64.97,"1,111","1,710",-0.29,2015,gir_pct
130,130,David Lingmerth,90,64.94,"1,052","1,620",-0.28,2015,gir_pct
131,131,Ángel Cabrera,53,64.88,619,954,-0.26,2015,gir_pct
132,132,John Huh,102,64.85,"1,179","1,818",-0.26,2015,gir_pct
133,133,Sung Joon Park,79,64.72,897,"1,386",-0.21,2015,gir_pct
134,134,Scott Langley,94,64.67,"1,071","1,656",-0.27,2015,gir_pct
135,135,David Toms,62,64.66,675,"1,044",-0.24,2015,gir_pct
136,136,Steve Wheatcroft,87,64.59,965,"1,494",-0.3,2015,gir_pct
137,137,Cameron Tringale,96,64.58,"1,116","1,728",-0.25,2015,gir_pct
138,138,Kevin Na,98,64.56,"1,104","1,710",-0.29,2015,gir_pct
139,139,Chris Kirk,76,64.54,848,"1,314",-0.29,2015,gir_pct
140,140,Ernie Els,57,64.52,662,"1,026",-0.24,2015,gir_pct
141,141,Patrick Reed,103,64.42,"1,148","1,782",-0.3,2015,gir_pct
142,142,Nick Taylor,91,64.41,"1,055","1,638",-0.28,2015,gir_pct
143,143,Jonathan Randolph,72,64.37,811,"1,260",-0.25,2015,gir_pct
144,144,Sean O'Hair,86,64.34,996,"1,548",-0.29,2015,gir_pct
145,145,D.A. Points,72,64.29,810,"1,260",-0.23,2015,gir_pct
146,146,Ken Duke,93,64.17,"1,028","1,602",-0.25,2015,gir_pct
147,147,Matt Jones,89,64.05,980,"1,530",-0.31,2015,gir_pct
148,148,Robert Garrigus,70,63.97,760,"1,188",-0.25,2015,gir_pct
149,149,Gonzalo Fernandez-Castaño,81,63.92,886,"1,386",-0.24,2015,gir_pct
150,150,Jamie Donaldson,50,63.83,540,846,-0.25,2015,gir_pct
151,151,K.J. Choi,66,63.8,712,"1,116",-0.26,2015,gir_pct
152,152,Greg Chalmers,58,63.79,620,972,-0.28,2015,gir_pct
153,153,Luke Guthrie,84,63.75,941,"1,476",-0.28,2015,gir_pct
154,154,J.B. Holmes,89,63.66,974,"1,530",-0.33,2015,gir_pct
155,155,Andrew Svoboda,80,63.6,893,"1,404",-0.25,2015,gir_pct
156,156,Chesson Hadley,101,63.59,"1,156","1,818",-0.29,2015,gir_pct
157,157,Fabián Gómez,83,63.52,949,"1,494",-0.27,2015,gir_pct
158,158,Steven Bowditch,103,63.43,"1,176","1,854",-0.29,2015,gir_pct
159,159,Troy Merritt,91,63.37,"1,038","1,638",-0.25,2015,gir_pct
160,160,Ben Crane,62,63.22,660,"1,044",-0.22,2015,gir_pct
161,161,Brian Stuard,97,63.2,"1,058","1,674",-0.26,2015,gir_pct
162,162,Erik Compton,86,63.18,978,"1,548",-0.28,2015,gir_pct
163,163,Oscar Fraustro,58,63.17,614,972,-0.26,2015,gir_pct
164,164,Roger Sloan,56,63.14,591,936,-0.26,2015,gir_pct
165,165,Camilo Villegas,83,63.05,942,"1,494",-0.26,2015,gir_pct
166,166,Carl Pettersson,106,63,"1,202","1,908",-0.29,2015,gir_pct
167,167,Max Homa,78,62.99,839,"1,332",-0.26,2015,gir_pct
168,168,Sangmoon Bae,98,62.93,"1,110","1,764",-0.28,2015,gir_pct
169,169,Heath Slocum,57,62.79,599,954,-0.23,2015,gir_pct
170,170,Jonas Blixt,78,62.71,824,"1,314",-0.29,2015,gir_pct
171,171,Justin Leonard,61,62.57,687,"1,098",-0.24,2015,gir_pct
172,172,Aaron Baddeley,76,62.46,832,"1,332",-0.3,2015,gir_pct
173,173,Tim Wilkinson,73,62.44,798,"1,278",-0.24,2015,gir_pct
174,174,Brian Davis,86,62.26,919,"1,476",-0.24,2015,gir_pct
175,175,Retief Goosen,81,62.19,862,"1,386",-0.26,2015,gir_pct
176,176,Andres Romero,69,61.7,733,"1,188",-0.27,2015,gir_pct
177,177,Phil Mickelson,70,61.51,775,"1,260",-0.31,2015,gir_pct
178,178,Derek Fathauer,81,61.33,850,"1,386",-0.28,2015,gir_pct
179,179,Eric Axley,57,61.21,606,990,-0.26,2015,gir_pct
180,180,Morgan Hoffmann,85,61.11,935,"1,530",-0.31,2015,gir_pct
181,181,Padraig Harrington,60,61.02,659,"1,080",-0.25,2015,gir_pct
182,182,Ricky Barnes,82,60.47,849,"1,404",-0.29,2015,gir_pct
183,183,Andrew Putnam,68,59.9,690,"1,152",-0.27,2015,gir_pct
184,184,Matt Every,73,58.1,732,"1,260",-0.24,2015,gir_pct
