rest_link,review_link,review_date,rest_name
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=1240,02/21/2018,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=1161,04/28/2017,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=942,09/12/2014,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=917,06/13/2014,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=856,11/01/2013,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=824,07/19/2013,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=794,03/29/2013,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=755,11/14/2012,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=742,10/05/2012,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=585,04/29/2011,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=586,04/29/2011,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=567,02/25/2011,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=480,04/16/2010,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=358,01/30/2009,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=210,01/04/2008,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=254,01/04/2008,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=1,03/16/2007,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=1,http://madisonfishfry.com/reviews.php?restaurant=1&event=2,03/16/2007,Jordan's Big 10 Pub
http://madisonfishfry.com/reviews.php?restaurant=10,http://madisonfishfry.com/reviews.php?restaurant=10&event=570,03/04/2011,Rex's Innkeeper
http://madisonfishfry.com/reviews.php?restaurant=10,http://madisonfishfry.com/reviews.php?restaurant=10&event=571,03/04/2011,Rex's Innkeeper
http://madisonfishfry.com/reviews.php?restaurant=10,http://madisonfishfry.com/reviews.php?restaurant=10&event=301,07/11/2008,Rex's Innkeeper
http://madisonfishfry.com/reviews.php?restaurant=10,http://madisonfishfry.com/reviews.php?restaurant=10&event=302,07/11/2008,Rex's Innkeeper
http://madisonfishfry.com/reviews.php?restaurant=10,http://madisonfishfry.com/reviews.php?restaurant=10&event=32,12/15/2006,Rex's Innkeeper
http://madisonfishfry.com/reviews.php?restaurant=10,http://madisonfishfry.com/reviews.php?restaurant=10&event=33,12/15/2006,Rex's Innkeeper
http://madisonfishfry.com/reviews.php?restaurant=100,http://madisonfishfry.com/reviews.php?restaurant=100&event=425,10/09/2009,Stadium Bar - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=100,http://madisonfishfry.com/reviews.php?restaurant=100&event=214,08/10/2007,Stadium Bar - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=100,http://madisonfishfry.com/reviews.php?restaurant=100&event=215,08/10/2007,Stadium Bar - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=101,http://madisonfishfry.com/reviews.php?restaurant=101&event=1331,04/05/2019,VFW Post 8483
http://madisonfishfry.com/reviews.php?restaurant=101,http://madisonfishfry.com/reviews.php?restaurant=101&event=1233,02/09/2018,VFW Post 8483
http://madisonfishfry.com/reviews.php?restaurant=101,http://madisonfishfry.com/reviews.php?restaurant=101&event=1234,02/09/2018,VFW Post 8483
http://madisonfishfry.com/reviews.php?restaurant=101,http://madisonfishfry.com/reviews.php?restaurant=101&event=549,12/04/2010,VFW Post 8483
http://madisonfishfry.com/reviews.php?restaurant=101,http://madisonfishfry.com/reviews.php?restaurant=101&event=289,06/06/2008,VFW Post 8483
http://madisonfishfry.com/reviews.php?restaurant=102,http://madisonfishfry.com/reviews.php?restaurant=102&event=1154,04/14/2017,Brocach - Downtown - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=102,http://madisonfishfry.com/reviews.php?restaurant=102&event=1155,04/14/2017,Brocach - Downtown - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=102,http://madisonfishfry.com/reviews.php?restaurant=102&event=1156,04/14/2017,Brocach - Downtown - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=102,http://madisonfishfry.com/reviews.php?restaurant=102&event=1157,04/14/2017,Brocach - Downtown - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=102,http://madisonfishfry.com/reviews.php?restaurant=102&event=472,03/19/2010,Brocach - Downtown - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=103,http://madisonfishfry.com/reviews.php?restaurant=103&event=265,02/01/2008,DeBroux's Diner - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=103,http://madisonfishfry.com/reviews.php?restaurant=103&event=266,02/01/2008,DeBroux's Diner - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=108,http://madisonfishfry.com/reviews.php?restaurant=108&event=444,12/18/2009,Herreman's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=108,http://madisonfishfry.com/reviews.php?restaurant=108&event=248,12/14/2007,Herreman's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=11,http://madisonfishfry.com/reviews.php?restaurant=11&event=353,01/16/2009,RP Adler's
http://madisonfishfry.com/reviews.php?restaurant=11,http://madisonfishfry.com/reviews.php?restaurant=11&event=225,09/28/2007,RP Adler's
http://madisonfishfry.com/reviews.php?restaurant=11,http://madisonfishfry.com/reviews.php?restaurant=11&event=171,04/13/2007,RP Adler's
http://madisonfishfry.com/reviews.php?restaurant=11,http://madisonfishfry.com/reviews.php?restaurant=11&event=39,11/24/2006,RP Adler's
http://madisonfishfry.com/reviews.php?restaurant=11,http://madisonfishfry.com/reviews.php?restaurant=11&event=40,11/24/2006,RP Adler's
http://madisonfishfry.com/reviews.php?restaurant=111,http://madisonfishfry.com/reviews.php?restaurant=111&event=640,09/23/2011,Maple Tree Supper Club
http://madisonfishfry.com/reviews.php?restaurant=111,http://madisonfishfry.com/reviews.php?restaurant=111&event=641,09/23/2011,Maple Tree Supper Club
http://madisonfishfry.com/reviews.php?restaurant=111,http://madisonfishfry.com/reviews.php?restaurant=111&event=642,09/23/2011,Maple Tree Supper Club
http://madisonfishfry.com/reviews.php?restaurant=111,http://madisonfishfry.com/reviews.php?restaurant=111&event=346,12/19/2008,Maple Tree Supper Club
http://madisonfishfry.com/reviews.php?restaurant=111,http://madisonfishfry.com/reviews.php?restaurant=111&event=347,12/19/2008,Maple Tree Supper Club
http://madisonfishfry.com/reviews.php?restaurant=112,http://madisonfishfry.com/reviews.php?restaurant=112&event=324,09/26/2008,Oakleaf Restaurant at The Oaks Golf Course
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=949,10/10/2014,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=904,04/18/2014,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=880,01/31/2014,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=756,11/16/2012,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=734,09/07/2012,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=669,12/16/2011,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=113,http://madisonfishfry.com/reviews.php?restaurant=113&event=351,01/09/2009,Silver Eagle Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=117,http://madisonfishfry.com/reviews.php?restaurant=117&event=327,10/03/2008,Azzalinos - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=1024,08/21/2015,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=369,03/06/2009,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=246,12/07/2007,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=173,04/20/2007,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=41,11/17/2006,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=42,11/17/2006,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=12,http://madisonfishfry.com/reviews.php?restaurant=12&event=63,08/11/2006,Feiler's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=120,http://madisonfishfry.com/reviews.php?restaurant=120&event=244,11/30/2007,Angelo's - Monona
http://madisonfishfry.com/reviews.php?restaurant=122,http://madisonfishfry.com/reviews.php?restaurant=122&event=374,03/27/2009,Bourbon Street Grille - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=123,http://madisonfishfry.com/reviews.php?restaurant=123&event=493,05/21/2010,Fat Jack's
http://madisonfishfry.com/reviews.php?restaurant=127,http://madisonfishfry.com/reviews.php?restaurant=127&event=343,12/12/2008,Locker Room Sports Bar
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=837,08/30/2013,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=816,06/14/2013,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=422,09/25/2009,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=377,04/03/2009,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=240,11/23/2007,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=251,11/23/2007,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=13,http://madisonfishfry.com/reviews.php?restaurant=13&event=68,06/30/2006,Quivey's Grove
http://madisonfishfry.com/reviews.php?restaurant=131,http://madisonfishfry.com/reviews.php?restaurant=131&event=272,03/07/2008,McGovern's Club
http://madisonfishfry.com/reviews.php?restaurant=131,http://madisonfishfry.com/reviews.php?restaurant=131&event=273,03/07/2008,McGovern's Club
http://madisonfishfry.com/reviews.php?restaurant=132,http://madisonfishfry.com/reviews.php?restaurant=132&event=339,11/14/2008,Sweet Sophie's Restaurant & Hall - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=135,http://madisonfishfry.com/reviews.php?restaurant=135&event=1352,07/19/2019,Whippoorwill Tavern
http://madisonfishfry.com/reviews.php?restaurant=135,http://madisonfishfry.com/reviews.php?restaurant=135&event=299,06/27/2008,Whippoorwill Tavern
http://madisonfishfry.com/reviews.php?restaurant=136,http://madisonfishfry.com/reviews.php?restaurant=136&event=1198,09/08/2017,Alt 'N' Bachs Town Tap
http://madisonfishfry.com/reviews.php?restaurant=136,http://madisonfishfry.com/reviews.php?restaurant=136&event=247,12/14/2007,Alt 'N' Bachs Town Tap
http://madisonfishfry.com/reviews.php?restaurant=138,http://madisonfishfry.com/reviews.php?restaurant=138&event=432,10/30/2009,Coachman's Golf Resort
http://madisonfishfry.com/reviews.php?restaurant=139,http://madisonfishfry.com/reviews.php?restaurant=139&event=1073,04/22/2016,Echo Tap
http://madisonfishfry.com/reviews.php?restaurant=139,http://madisonfishfry.com/reviews.php?restaurant=139&event=691,03/23/2012,Echo Tap
http://madisonfishfry.com/reviews.php?restaurant=139,http://madisonfishfry.com/reviews.php?restaurant=139&event=467,03/05/2010,Echo Tap
http://madisonfishfry.com/reviews.php?restaurant=139,http://madisonfishfry.com/reviews.php?restaurant=139&event=227,10/12/2007,Echo Tap
http://madisonfishfry.com/reviews.php?restaurant=14,http://madisonfishfry.com/reviews.php?restaurant=14&event=722,07/20/2012,Great Dane - Downtown
http://madisonfishfry.com/reviews.php?restaurant=14,http://madisonfishfry.com/reviews.php?restaurant=14&event=342,12/05/2008,Great Dane - Downtown
http://madisonfishfry.com/reviews.php?restaurant=14,http://madisonfishfry.com/reviews.php?restaurant=14&event=86,03/17/2006,Great Dane - Downtown
http://madisonfishfry.com/reviews.php?restaurant=140,http://madisonfishfry.com/reviews.php?restaurant=140&event=735,09/14/2012,Monty's Blue Plate Diner
http://madisonfishfry.com/reviews.php?restaurant=140,http://madisonfishfry.com/reviews.php?restaurant=140&event=727,08/17/2012,Monty's Blue Plate Diner
http://madisonfishfry.com/reviews.php?restaurant=142,http://madisonfishfry.com/reviews.php?restaurant=142&event=889,02/28/2014,Pooley's
http://madisonfishfry.com/reviews.php?restaurant=142,http://madisonfishfry.com/reviews.php?restaurant=142&event=851,10/18/2013,Pooley's
http://madisonfishfry.com/reviews.php?restaurant=142,http://madisonfishfry.com/reviews.php?restaurant=142&event=847,10/04/2013,Pooley's
http://madisonfishfry.com/reviews.php?restaurant=142,http://madisonfishfry.com/reviews.php?restaurant=142&event=803,05/03/2013,Pooley's
http://madisonfishfry.com/reviews.php?restaurant=142,http://madisonfishfry.com/reviews.php?restaurant=142&event=788,03/08/2013,Pooley's
http://madisonfishfry.com/reviews.php?restaurant=142,http://madisonfishfry.com/reviews.php?restaurant=142&event=784,02/22/2013,Pooley's
http://madisonfishfry.com/reviews.php?restaurant=143,http://madisonfishfry.com/reviews.php?restaurant=143&event=500,06/18/2010,VFW Post 7591
http://madisonfishfry.com/reviews.php?restaurant=143,http://madisonfishfry.com/reviews.php?restaurant=143&event=501,06/18/2010,VFW Post 7591
http://madisonfishfry.com/reviews.php?restaurant=144,http://madisonfishfry.com/reviews.php?restaurant=144&event=223,09/21/2007,American Legion Post 481
http://madisonfishfry.com/reviews.php?restaurant=145,http://madisonfishfry.com/reviews.php?restaurant=145&event=243,06/01/2007,Shelton's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=147,http://madisonfishfry.com/reviews.php?restaurant=147&event=344,12/12/2008,Tully's II
http://madisonfishfry.com/reviews.php?restaurant=147,http://madisonfishfry.com/reviews.php?restaurant=147&event=345,12/12/2008,Tully's II
http://madisonfishfry.com/reviews.php?restaurant=148,http://madisonfishfry.com/reviews.php?restaurant=148&event=293,06/13/2008,Cannery Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=148,http://madisonfishfry.com/reviews.php?restaurant=148&event=294,06/13/2008,Cannery Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=149,http://madisonfishfry.com/reviews.php?restaurant=149&event=1223,12/29/2017,Mariner's Inn
http://madisonfishfry.com/reviews.php?restaurant=149,http://madisonfishfry.com/reviews.php?restaurant=149&event=1129,01/20/2017,Mariner's Inn
http://madisonfishfry.com/reviews.php?restaurant=149,http://madisonfishfry.com/reviews.php?restaurant=149&event=1111,10/21/2016,Mariner's Inn
http://madisonfishfry.com/reviews.php?restaurant=149,http://madisonfishfry.com/reviews.php?restaurant=149&event=364,02/13/2009,Mariner's Inn
http://madisonfishfry.com/reviews.php?restaurant=149,http://madisonfishfry.com/reviews.php?restaurant=149&event=253,12/28/2007,Mariner's Inn
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=884,02/14/2014,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=617,07/29/2011,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=491,05/14/2010,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=367,02/27/2009,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=356,01/23/2009,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=184,05/18/2007,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=15,http://madisonfishfry.com/reviews.php?restaurant=15&event=10,02/16/2007,Middleton Sport Bowl
http://madisonfishfry.com/reviews.php?restaurant=150,http://madisonfishfry.com/reviews.php?restaurant=150&event=256,01/11/2008,Angelic Brewing Company - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=151,http://madisonfishfry.com/reviews.php?restaurant=151&event=255,01/04/2008,Tony Frank's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=152,http://madisonfishfry.com/reviews.php?restaurant=152&event=335,10/24/2008,Black Bear Inn Tavern
http://madisonfishfry.com/reviews.php?restaurant=153,http://madisonfishfry.com/reviews.php?restaurant=153&event=250,01/11/2008,Barber's Bay Inn - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=153,http://madisonfishfry.com/reviews.php?restaurant=153&event=257,01/11/2008,Barber's Bay Inn - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=154,http://madisonfishfry.com/reviews.php?restaurant=154&event=1358,08/23/2019,Utica Bar
http://madisonfishfry.com/reviews.php?restaurant=154,http://madisonfishfry.com/reviews.php?restaurant=154&event=783,02/15/2013,Utica Bar
http://madisonfishfry.com/reviews.php?restaurant=154,http://madisonfishfry.com/reviews.php?restaurant=154&event=309,08/08/2008,Utica Bar
http://madisonfishfry.com/reviews.php?restaurant=155,http://madisonfishfry.com/reviews.php?restaurant=155&event=836,08/30/2013,Draft House
http://madisonfishfry.com/reviews.php?restaurant=155,http://madisonfishfry.com/reviews.php?restaurant=155&event=392,05/22/2009,Draft House
http://madisonfishfry.com/reviews.php?restaurant=156,http://madisonfishfry.com/reviews.php?restaurant=156&event=1345,06/07/2019,Springers
http://madisonfishfry.com/reviews.php?restaurant=156,http://madisonfishfry.com/reviews.php?restaurant=156&event=1194,08/18/2017,Springers
http://madisonfishfry.com/reviews.php?restaurant=156,http://madisonfishfry.com/reviews.php?restaurant=156&event=359,01/30/2009,Springers
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=583,04/22/2011,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=563,02/11/2011,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=553,01/07/2011,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=535,10/15/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=522,09/10/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=515,08/06/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=504,07/02/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=502,06/25/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=499,06/18/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=488,05/07/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=478,04/09/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=456,02/05/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=158,http://madisonfishfry.com/reviews.php?restaurant=158&event=457,02/05/2010,Regent Street Retreat - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=159,http://madisonfishfry.com/reviews.php?restaurant=159&event=662,11/25/2011,Gray's Tied House - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=16,http://madisonfishfry.com/reviews.php?restaurant=16&event=100,01/06/2006,David W. Heiney's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=16,http://madisonfishfry.com/reviews.php?restaurant=16&event=101,01/06/2006,David W. Heiney's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=16,http://madisonfishfry.com/reviews.php?restaurant=16&event=109,11/25/2005,David W. Heiney's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=16,http://madisonfishfry.com/reviews.php?restaurant=16&event=116,09/23/2005,David W. Heiney's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=16,http://madisonfishfry.com/reviews.php?restaurant=16&event=121,08/05/2005,David W. Heiney's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=160,http://madisonfishfry.com/reviews.php?restaurant=160&event=375,03/27/2009,1855 Saloon & Grill
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=1144,03/10/2017,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=881,01/31/2014,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=575,03/25/2011,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=492,05/14/2010,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=445,12/23/2009,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=446,12/23/2009,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=161,http://madisonfishfry.com/reviews.php?restaurant=161&event=443,12/18/2009,North and South Seafood and Smokehouse - Madison
http://madisonfishfry.com/reviews.php?restaurant=162,http://madisonfishfry.com/reviews.php?restaurant=162&event=518,08/13/2010,Outpost Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=163,http://madisonfishfry.com/reviews.php?restaurant=163&event=460,02/12/2010,Immaculate Heart Of Mary School
http://madisonfishfry.com/reviews.php?restaurant=163,http://madisonfishfry.com/reviews.php?restaurant=163&event=270,02/29/2008,Immaculate Heart Of Mary School
http://madisonfishfry.com/reviews.php?restaurant=166,http://madisonfishfry.com/reviews.php?restaurant=166&event=404,07/02/2009,Lockwoods Longshot
http://madisonfishfry.com/reviews.php?restaurant=166,http://madisonfishfry.com/reviews.php?restaurant=166&event=284,05/02/2008,Lockwoods Longshot
http://madisonfishfry.com/reviews.php?restaurant=167,http://madisonfishfry.com/reviews.php?restaurant=167&event=349,01/01/2009,Doubleday's
http://madisonfishfry.com/reviews.php?restaurant=167,http://madisonfishfry.com/reviews.php?restaurant=167&event=350,01/01/2009,Doubleday's
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1343,05/31/2019,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1304,12/12/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1303,12/05/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1293,10/17/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1288,09/26/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1278,08/10/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1255,04/27/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1247,03/30/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1225,01/12/2018,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1210,10/20/2017,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1188,08/11/2017,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1126,01/06/2017,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1120,11/23/2016,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1106,10/07/2016,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1070,04/15/2016,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1050,01/01/2016,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1032,09/18/2015,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=1000,05/15/2015,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=988,03/27/2015,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=977,02/13/2015,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=956,11/14/2014,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=945,09/26/2014,Dexter's Pub
http://madisonfishfry.com/reviews.php?restaurant=169,http://madisonfishfry.com/reviews.php?restaurant=169&event=937,08/29/2014,Dexter's Pub
